asin,짠,Makanan ini terlalu asin bagiku.,이 음식은 나에게 너무 짜다.
pahit,쓴,Obat ini terasa pahit tapi menyehatkan.,이 약은 쓰지만 건강에 좋다.
pedas,매운,Sambal ini sangat pedas tapi enak.,이 삼발은 매우 맵지만 맛있다.
asam,신,Jeruk lemon rasanya sangat asam.,레몬은 매우 신 맛이 난다.
gurih,고소한/감칠맛 나는,Kacang goreng ini sangat gurih.,이 튀긴 땅콩은 매우 고소하다.
lezat,맛있는,Masakan ibu selalu lezat.,어머니의 요리는 항상 맛있다.
hambar,싱거운/맛없는,Sup ini terasa hambar karena kurang garam.,이 수프는 소금이 부족해서 싱겁다.
harum,향기로운,Bunga mawar itu sangat harum.,그 장미꽃은 매우 향기롭다.
busuk,악취 나는,Tempat sampah itu mengeluarkan bau busuk.,그 쓰레기통에서 악취가 난다.
kaya,부유한,Dia adalah pengusaha yang sangat kaya.,그는 매우 부유한 사업가이다.
miskin,가난한,Kita harus membantu orang-orang yang miskin.,우리는 가난한 사람들을 도와야 한다.
mewah,사치스러운/호화로운,Mobil mewah itu harganya sangat mahal.,그 호화 자동차의 가격은 매우 비싸다.
sederhana,소박한/검소한,Dia hidup sederhana meski memiliki banyak uang.,그는 돈이 많음에도 소박하게 산다.
sukses,성공한,Dia adalah pengusaha yang sukses di usia muda.,그는 젊은 나이에 성공한 사업가이다.
gagal,실패한,Proyek itu gagal karena kurang persiapan.,그 프로젝트는 준비 부족으로 실패했다.
terkenal,유명한,Dia adalah penyanyi yang sangat terkenal.,그는 매우 유명한 가수이다.
populer,인기 있는,Film itu sangat populer di kalangan anak muda.,그 영화는 젊은이들 사이에서 매우 인기 있다.
banyak,많은,Ada banyak orang di pasar hari ini.,오늘 시장에 사람이 많다.
sedikit,적은,Hanya ada sedikit makanan tersisa.,남은 음식이 조금밖에 없다.
cukup,충분한,Uang yang saya bawa sudah cukup.,내가 가져온 돈은 충분하다.
berlebihan,지나친/과도한,Jangan makan secara berlebihan.,지나치게 먹지 마라.
terbatas,제한된,Waktu yang tersedia sangat terbatas.,사용 가능한 시간이 매우 제한적이다.
melimpah,풍부한/넘치는,Hasil panen tahun ini sangat melimpah.,올해 수확이 매우 풍성하다.
dekat,가까운,Sekolah itu dekat dengan rumah saya.,그 학교는 우리 집과 가깝다.
jauh,먼,Kota itu sangat jauh dari sini.,그 도시는 여기서 매우 멀다.
dalam,깊은/깊숙한,Danau itu sangat dalam.,그 호수는 매우 깊다.
dangkal,얕은,Sungai ini dangkal sehingga bisa diseberangi.,이 강은 얕아서 건널 수 있다.
terpencil,외딴/고립된,Desa itu sangat terpencil dan sulit dijangkau.,그 마을은 매우 외딴곳에 있어 접근하기 어렵다.
strategis,전략적인/요충지의,Lokasi toko itu sangat strategis di pusat kota.,그 가게의 위치는 도심에서 매우 전략적이다.
sering,자주 있는/잦은,Hujan sering turun di bulan November.,11월에는 비가 자주 온다.
jarang,드문,Dia jarang datang ke kantor tepat waktu.,그는 제시간에 회사에 드물게 온다.
rutin,규칙적인/정기적인,Olahraga rutin sangat baik untuk kesehatan.,규칙적인 운동은 건강에 매우 좋다.
mendadak,갑작스러운,Kepergiannya yang mendadak mengejutkan semua orang.,그의 갑작스러운 떠남은 모든 사람을 놀라게 했다.
tiba-tiba,갑자기 일어나는,Hujan tiba-tiba turun saat kami sedang jalan-jalan.,우리가 산책하는 중에 비가 갑자기 내렸다.
permanen,영구적인,Kerusakan itu bersifat permanen dan tidak bisa diperbaiki.,그 손상은 영구적이어서 고칠 수 없다.
sementara,임시적인/일시적인,Ini hanya solusi sementara bukan yang permanen.,이것은 영구적인 것이 아닌 임시적인 해결책이다.
otentik,진정한/정통의,Masakan ini otentik dan menggunakan resep asli.,이 요리는 정통이며 원래 레시피를 사용한다.
modern,현대적인,Gedung itu memiliki desain yang sangat modern.,그 건물은 매우 현대적인 디자인을 가지고 있다.
tradisional,전통적인,Tari tradisional itu sangat indah untuk ditonton.,그 전통 춤은 보기에 매우 아름답다.
canggih,첨단의/정교한,Teknologi yang digunakan sangat canggih.,사용된 기술은 매우 첨단이다.
kuno,오래된/고풍스러운,Bangunan kuno itu masih berdiri dengan kokoh.,그 오래된 건물은 아직 굳건히 서 있다.
profesional,전문적인,Dia bekerja dengan cara yang sangat profesional.,그는 매우 전문적인 방식으로 일한다.
informal,비공식적인,Pertemuan itu bersifat informal dan santai.,그 모임은 비공식적이고 편안한 분위기였다.
langka,희귀한/드문,Hewan langka itu dilindungi oleh pemerintah.,그 희귀한 동물은 정부에 의해 보호된다.
