mengemas,포장하다,Dia mengemas barang dengan rapi.,그는 물건을 깔끔하게 포장했다.
membungkus,싸다/감싸다,Tolong bungkus kado ini dengan cantik.,이 선물을 예쁘게 싸 주세요.
membongkar,풀다/해체하다,Mereka membongkar tenda setelah acara selesai.,행사가 끝난 후 그들은 텐트를 해체했다.
menyusun,쌓다/정리하다,Dia menyusun buku-buku di rak dengan rapi.,그는 선반에 책들을 가지런히 정리했다.
mengatur,정돈하다/조절하다,Ibu mengatur meja makan sebelum tamu datang.,어머니는 손님이 오기 전에 식탁을 정돈했다.
mempersiapkan,준비하다,Dia mempersiapkan presentasi dengan matang.,그는 발표를 철저히 준비했다.
mengganti,교체하다/바꾸다,Dia mengganti ban mobilnya yang bocor.,그는 펑크 난 차 타이어를 교체했다.
menemani,동행하다/함께하다,Saya menemani nenek ke rumah sakit.,나는 할머니와 함께 병원에 갔다.
melambaikan,흔들다,Dia melambaikan tangan saat berpisah.,그는 헤어질 때 손을 흔들었다.
merangkul,껴안다/포옹하다,Ibu merangkul anaknya dengan hangat.,어머니는 아이를 따뜻하게 껴안았다.
menepuk,두드리다,Dia menepuk bahu temannya pelan-pelan.,그는 친구의 어깨를 가볍게 두드렸다.
mencium,키스하다/냄새를 맡다,Ibu mencium kening anaknya sebelum tidur.,어머니는 자기 전에 아이의 이마에 키스했다.
menjabat,악수하다,Mereka saling menjabat tangan saat bertemu.,그들은 만날 때 악수를 나눴다.
berlutut,무릎을 꿇다,Dia berlutut untuk meminta maaf.,그는 사과하기 위해 무릎을 꿇었다.
membungkuk,허리를 굽히다,Dia membungkuk memberi hormat kepada yang lebih tua.,그는 어른에게 인사하기 위해 허리를 굽혔다.
menyeret,끌다,Dia menyeret koper besar di bandara.,그는 공항에서 큰 트렁크를 끌었다.
menggendong,안고 가다/업다,Ibu menggendong bayinya agar tidak menangis.,어머니는 아기가 울지 않도록 안아 들었다.
memikul,짊어지다,Petani itu memikul hasil panennya ke pasar.,그 농부는 수확물을 시장까지 짊어지고 갔다.
mengisi,채우다,Tolong isi formulir ini dengan lengkap.,이 양식을 빠짐없이 채워 주세요.
mengosongkan,비우다,Tolong kosongkan gelas itu.,그 컵을 비워 주세요.
memindahkan,옮기다,Tolong pindahkan meja ini ke sudut ruangan.,이 책상을 방 모서리로 옮겨 주세요.
menyembunyikan,숨기다,Dia menyembunyikan hadiah di balik punggungnya.,그는 선물을 등 뒤에 숨겼다.
menempatkan,배치하다/두다,Dia menempatkan vas bunga di tengah meja.,그는 꽃병을 탁자 중앙에 배치했다.
menumpuk,쌓다/쌓이다,Pekerjaan menumpuk karena dia sakit seminggu.,일주일간 아파서 업무가 쌓였다.
meruntuhkan,무너뜨리다,Gempa meruntuhkan banyak bangunan tua.,지진이 많은 오래된 건물을 무너뜨렸다.
memecahkan,깨다/해결하다,Dia memecahkan rekor dunia lari 100 meter.,그는 100미터 달리기 세계 기록을 깼다.
merobohkan,쓰러뜨리다,Angin kencang merobohkan pohon besar itu.,강한 바람이 그 큰 나무를 쓰러뜨렸다.
menghancurkan,파괴하다,Banjir menghancurkan rumah-rumah di tepi sungai.,홍수가 강변의 집들을 파괴했다.
mendirikan,설립하다/세우다,Dia mendirikan perusahaan sendiri di usia muda.,그는 젊은 나이에 직접 회사를 설립했다.
membubarkan,해산하다,Polisi membubarkan kerumunan yang tidak tertib.,경찰이 질서 없는 군중을 해산시켰다.
mengumpulkan,모으다/수집하다,Dia mengumpulkan perangko dari berbagai negara.,그는 여러 나라의 우표를 수집한다.
menyebarkan,퍼뜨리다/배포하다,Jangan menyebarkan berita yang belum terbukti.,확인되지 않은 뉴스를 퍼뜨리지 마세요.
menyatukan,합치다/통합하다,Tujuan mereka adalah menyatukan kedua kelompok.,그들의 목표는 두 그룹을 통합하는 것이다.
memisahkan,분리하다,Pisahkan sampah organik dan anorganik.,유기물과 무기물 쓰레기를 분리하세요.
menggabungkan,결합하다,Dia menggabungkan dua file menjadi satu.,그는 두 파일을 하나로 결합했다.
menghubungkan,연결하다,Kabel ini menghubungkan dua perangkat.,이 케이블은 두 기기를 연결한다.
mengganggu,방해하다/귀찮게 하다,Jangan mengganggu orang yang sedang bekerja.,일하고 있는 사람을 방해하지 마세요.
melindungi,보호하다,Orang tua selalu melindungi anaknya.,부모는 항상 자녀를 보호한다.
menyelamatkan,구하다/구조하다,Dia menyelamatkan anak yang tenggelam.,그는 물에 빠진 아이를 구했다.
menolong,돕다/구조하다,Dia menolong korban kecelakaan di jalan.,그는 길에서 사고 피해자를 도왔다.
mengorbankan,희생하다,Dia mengorbankan waktunya untuk keluarga.,그는 가족을 위해 자신의 시간을 희생했다.
berjuang,투쟁하다/싸우다,Dia berjuang keras untuk meraih impiannya.,그는 꿈을 이루기 위해 열심히 투쟁했다.
bertahan,버티다/견디다,Dia bertahan dalam situasi yang sangat sulit.,그는 매우 어려운 상황에서 버텼다.
menyerah,포기하다,Jangan pernah menyerah sebelum mencoba.,시도해 보기 전에 절대 포기하지 마세요.
menghadapi,맞서다/직면하다,Kita harus berani menghadapi masalah.,우리는 문제에 용감하게 맞서야 한다.
menghindari,피하다,Dia selalu menghindari konflik dengan orang lain.,그는 항상 다른 사람과의 갈등을 피한다.
menyesuaikan,적응시키다/맞추다,Dia cepat menyesuaikan diri di lingkungan baru.,그는 새로운 환경에 빠르게 적응했다.
mengubah,바꾸다/변화시키다,Pengalaman itu mengubah cara pandangnya.,그 경험이 그의 사고방식을 바꾸었다.
memperluas,확장하다,Perusahaan itu memperluas bisnisnya ke luar negeri.,그 회사는 해외로 사업을 확장했다.
memperdalam,심화하다,Dia ingin memperdalam ilmunya di universitas.,그는 대학에서 학문을 심화하고 싶다.
memanfaatkan,활용하다,Manfaatkan waktu luangmu dengan baik.,여유 시간을 잘 활용하세요.
mencapai,달성하다/도달하다,Dia mencapai puncak gunung setelah enam jam.,그는 여섯 시간 만에 산 정상에 도달했다.
menekan,누르다,Tekan tombol ini untuk memulai mesin.,이 버튼을 눌러서 기계를 시작하세요.
menempel,붙이다,Dia menempel foto di dinding kamarnya.,그는 방 벽에 사진을 붙였다.
melepas,떼다/벗다,Tolong lepas sepatumu sebelum masuk.,들어오기 전에 신발을 벗어 주세요.
melipat,접다,Dia melipat surat sebelum dimasukkan ke amplop.,그는 편지를 봉투에 넣기 전에 접었다.
menggulung,말다/감다,Dia menggulung karpet agar mudah dipindahkan.,그는 카펫을 옮기기 쉽게 말았다.
merentangkan,펼치다/뻗다,Dia merentangkan tangannya lebar-lebar.,그는 두 팔을 넓게 뻗었다.
mengencangkan,조이다/단단히 하다,Dia mengencangkan baut yang longgar.,그는 느슨한 볼트를 조였다.
mengendurkan,느슨하게 하다,Tolong kendurkan tali yang terlalu kencang itu.,너무 팽팽한 줄을 느슨하게 해 주세요.
memutar,돌리다/틀다,Dia memutar musik keras-keras di kamarnya.,그는 방에서 음악을 크게 틀었다.
membalikkan,뒤집다,Dia membalikkan pancake saat sudah matang.,그는 팬케이크가 익자 뒤집었다.
menembus,뚫다/헤치고 나아가다,Rombongan itu menembus badai salju dengan gigih.,일행은 눈보라를 굳세게 헤치고 나아갔다.
menyiram api,불을 끄다,Petugas pemadam menyiram api dengan selang besar.,소방관이 큰 호스로 불을 껐다.
menyulut,불을 붙이다,Dia menyulut lilin ulang tahun satu per satu.,그는 생일 초에 하나씩 불을 붙였다.
meredam,잠재우다/약화시키다,Pemerintah berusaha meredam konflik yang terjadi.,정부는 발생한 갈등을 잠재우려 노력했다.
meledakkan,폭발시키다,Tim penjinak bom meledakkan bom itu di tempat aman.,폭발물 처리반은 안전한 장소에서 폭탄을 폭발시켰다.
memeriksa,확인하다/검사하다,Dokter memeriksa pasien dengan teliti.,의사는 환자를 꼼꼼하게 검사했다.
menanggung,짊어지다/감당하다,Yesus menanggung dosa kita di atas kayu salib.,예수님은 십자가에서 우리의 죄를 짊어지셨다.
menerangi,비추다/조명하다,Firman Allah menerangi jalan yang harus kita tempuh.,하나님의 말씀은 우리가 걸어야 할 길을 비춘다.
membebaskan,해방시키다,Yesus datang untuk membebaskan kita dari kuasa dosa.,예수님은 죄의 권세에서 우리를 해방시키러 오셨다.
