tangis,울음,Tangisnya pecah saat mendengar kabar duka itu.,그 슬픈 소식을 들었을 때 울음이 터졌다.
suka,좋아하다,Dia suka makan makanan pedas.,그는 매운 음식을 좋아한다.
mencintai,사랑하다,Dia mencintai keluarganya dengan sepenuh hati.,그는 온 마음으로 가족을 사랑한다.
membenci,미워하다,Saya tidak mau membenci siapapun.,나는 누구도 미워하고 싶지 않다.
tertawa,웃다,Mereka tertawa bersama mendengar cerita lucu.,그들은 웃긴 이야기를 듣고 함께 웃었다.
menangis,울다,Anak itu menangis karena jatuh.,그 아이는 넘어져서 울었다.
tersenyum,미소 짓다,Dia selalu tersenyum kepada semua orang.,그는 항상 모든 사람에게 미소를 짓는다.
marah,화내다,Dia marah karena janjinya dilanggar.,그는 약속이 깨져서 화를 냈다.
khawatir,걱정하다,Ibu khawatir karena anaknya belum pulang.,어머니는 아이가 아직 안 왔기 때문에 걱정했다.
bermimpi,꿈꾸다,Dia bermimpi menjadi dokter sejak kecil.,그는 어릴 때부터 의사가 되는 꿈을 꿨다.
memaafkan,용서하다,Dia memaafkan temannya yang bersalah.,그는 잘못한 친구를 용서했다.
senang,기쁜/즐거운,Saya merasa sangat senang hari ini.,나는 오늘 매우 기쁘다.
sedih,슬픈,Dia terlihat sangat sedih.,그녀는 매우 슬퍼 보인다.
malu,부끄러운,Dia merasa malu di depan banyak orang.,그는 많은 사람들 앞에서 부끄러움을 느꼈다.
sombong,거만한/오만한,Orang yang sombong tidak disukai siapapun.,거만한 사람은 누구에게도 사랑받지 못한다.
pintar,똑똑한/잘하는,Murid itu sangat pintar.,그 학생은 매우 똑똑하다.
bodoh,어리석은/멍청한,Jangan berpura-pura bodoh.,어리석은 척하지 마라.
bijak,지혜로운,Kakek saya adalah orang yang bijak.,나의 할아버지는 지혜로운 분이다.
cerdas,영리한,Anak itu sangat cerdas.,그 아이는 매우 영리하다.
rajin,부지런한/성실한,Dia selalu rajin belajar.,그는 항상 성실하게 공부한다.
malas,게으른,Orang yang malas sulit untuk sukses.,게으른 사람은 성공하기 어렵다.
ramah,친절한/다정한,Penduduk desa ini sangat ramah.,이 마을 주민들은 매우 친절하다.
jujur,정직한,Kita harus selalu jujur.,우리는 항상 정직해야 한다.
setia,충실한/신실한,Dia adalah teman yang sangat setia.,그는 매우 충실한 친구이다.
sabar,인내심 있는,Guru yang baik harus sabar.,좋은 선생님은 인내심이 있어야 한다.
sopan,예의 바른,Anak itu sangat sopan kepada orang tua.,그 아이는 어른에게 매우 예의 바르다.
kasar,거친/무례한,Jangan berbicara dengan cara yang kasar.,무례한 방식으로 말하지 마라.
pelit,인색한,Dia dikenal sebagai orang yang pelit.,그는 인색한 사람으로 알려져 있다.
dermawan,너그러운/자비로운,Orang yang dermawan selalu diberkati.,너그러운 사람은 항상 복을 받는다.
jenius,천재적인,Dia adalah anak yang jenius.,그는 천재적인 아이이다.
gembira,즐거운/기쁜,Anak-anak terlihat gembira bermain di taman.,아이들이 공원에서 즐겁게 노는 것처럼 보인다.
kecewa,실망한,Dia merasa kecewa dengan hasil ujiannya.,그는 시험 결과에 실망했다.
cemas,불안한/걱정스러운,Ibu terlihat cemas menunggu anaknya pulang.,어머니는 아이가 집에 오기를 불안하게 기다리고 있다.
tenang,차분한/평온한,Suasana di desa ini sangat tenang.,이 마을의 분위기는 매우 평온하다.
gelisah,불안한/초조한,Dia merasa gelisah sebelum presentasi.,그는 발표 전에 초조함을 느꼈다.
bangga,자랑스러운,Orang tua merasa bangga dengan prestasi anaknya.,부모는 자녀의 성취를 자랑스럽게 여긴다.
minder,자신 없는/위축된,Jangan minder karena kekuranganmu.,자신의 부족함 때문에 위축되지 마라.
iri,부러운/질투하는,Dia merasa iri melihat kesuksesan temannya.,그는 친구의 성공을 보며 부러움을 느꼈다.
bingung,혼란스러운/당황한,Saya bingung dengan penjelasan yang panjang itu.,나는 그 긴 설명에 혼란스러웠다.
heran,놀란/이상하게 여기는,Semua orang heran melihat kejadian itu.,모든 사람이 그 사건을 보고 놀랐다.
terharu,감동받은,Saya sangat terharu mendengar cerita itu.,나는 그 이야기를 듣고 매우 감동받았다.
putus asa,절망한,Jangan putus asa menghadapi kesulitan.,어려움을 마주해도 절망하지 마라.
optimis,낙관적인,Dia selalu optimis menghadapi tantangan.,그는 항상 낙관적으로 도전을 맞이한다.
pesimis,비관적인,Sikap pesimis tidak membantu menyelesaikan masalah.,비관적인 태도는 문제 해결에 도움이 되지 않는다.
cermat,신중한/꼼꼼한,Dia sangat cermat dalam menyelesaikan tugasnya.,그는 과제를 완수하는 데 매우 꼼꼼하다.
teliti,꼼꼼한/세심한,Pekerja yang teliti jarang membuat kesalahan.,세심한 일꾼은 실수를 잘 하지 않는다.
ceroboh,부주의한/덜렁거리는,Kecelakaan terjadi karena dia ceroboh.,그가 부주의했기 때문에 사고가 났다.
tekun,성실한/꾸준한,Dia tekun belajar setiap hari tanpa henti.,그는 매일 쉬지 않고 꾸준히 공부한다.
gigih,끈질긴/집요한,Atlet itu gigih berlatih demi meraih medali.,그 운동선수는 메달을 위해 끈질기게 훈련한다.
lincah,활발한/민첩한,Anak itu sangat lincah dan penuh energi.,그 아이는 매우 활발하고 에너지가 넘친다.
pemalu,수줍음 많은,Dia anak yang pemalu dan jarang bicara.,그는 수줍음이 많고 말을 잘 하지 않는 아이이다.
egois,이기적인,Orang yang egois sulit bekerja sama dengan orang lain.,이기적인 사람은 다른 사람과 협력하기 어렵다.
murah hati,인심 좋은/관대한,Dia dikenal sebagai orang yang murah hati.,그는 인심 좋은 사람으로 알려져 있다.
keras kepala,고집스러운,Anak itu sangat keras kepala dan tidak mau mendengar.,그 아이는 매우 고집스러워서 말을 듣지 않는다.
fleksibel,유연한/융통성 있는,Pemimpin yang baik harus fleksibel dalam mengambil keputusan.,좋은 지도자는 결정을 내릴 때 유연해야 한다.
disiplin,규율 있는/엄격한,Tentara harus selalu disiplin dalam menjalankan tugas.,군인은 임무 수행에서 항상 규율이 있어야 한다.
kreatif,창의적인,Desainer itu sangat kreatif dalam pekerjaannya.,그 디자이너는 일에서 매우 창의적이다.
hati nurani,양심,Hati nurani kita dituntun oleh Roh Kudus.,우리의 양심은 성령께서 인도하신다.
penyesalan,후회/통회,Penyesalan yang tulus membawa seseorang pada pertobatan.,진실한 통회는 사람을 회개로 이끈다.
ketekunan,끈기/인내,Ketekunan dalam iman akan menghasilkan buah yang baik.,믿음의 끈기는 좋은 열매를 맺는다.
keikhlasan,순수함/진실함,Pelayanan dengan keikhlasan hati menyenangkan Tuhan.,순수한 마음으로 드리는 봉사는 주님을 기쁘게 한다.
kemurniaan,순결,Kemurniaan hati sangat berharga di mata Tuhan.,마음의 순결은 주님 보시기에 매우 귀하다.
pengabdian,헌신/봉헌,Pengabdian total kepada Tuhan adalah tujuan hidup kita.,주님께 대한 완전한 헌신이 우리 삶의 목적이다.
ketergantungan,의존/의지,Ketergantungan penuh kepada Allah adalah tanda iman sejati.,하나님께 완전히 의지하는 것은 참된 믿음의 표시이다.
ketulusan,진실함/성실함,Tuhan mencari penyembah yang menyembah dengan ketulusan.,주님은 진실함으로 경배하는 예배자를 찾으신다.
kegigihan,불굴의 의지,Kegigihan dalam doa membawa jawaban dari Tuhan.,기도의 불굴의 의지는 주님의 응답을 가져온다.
kejujuran,정직함,Kejujuran adalah cerminan karakter Allah dalam diri kita.,정직함은 우리 안에 있는 하나님의 성품을 반영한다.
persaudaraan,형제애,Persaudaraan di dalam Kristus melampaui batas suku dan bangsa.,그리스도 안에서의 형제애는 민족과 나라의 경계를 초월한다.
penghormatan,경외/존경,Penghormatan kepada Tuhan adalah dasar dari segala hikmat.,주님께 대한 경외는 모든 지혜의 기초이다.
ketundukan,복종/순종,Ketundukan kepada kehendak Allah membawa damai sejati.,하나님의 뜻에 복종하는 것은 참된 평안을 가져온다.
