mengeringkan,말리다/건조시키다,Keringkan rambut sebelum keluar rumah.,집을 나가기 전에 머리를 말리세요.
membasahi,적시다,Dia membasahi spons sebelum digunakan.,그는 스펀지를 사용하기 전에 적셨다.
mengoleskan,바르다/펴 바르다,Oleskan mentega di atas roti.,빵 위에 버터를 발라 주세요.
menaburkan,뿌리다,Dia menaburkan gula halus di atas kue.,그는 케이크 위에 슈가파우더를 뿌렸다.
mengaduk,젓다/휘젓다,Aduk adonan hingga merata.,반죽이 고르게 될 때까지 저으세요.
menambahkan bumbu,양념을 넣다,Tambahkan bumbu secukupnya sesuai selera.,기호에 맞게 양념을 적당히 넣으세요.
bertabrakan,충돌하다,Dua motor bertabrakan di persimpangan.,두 오토바이가 교차로에서 충돌했다.
menabrak,들이받다,Mobil itu menabrak pagar pembatas jalan.,그 차는 도로 경계 펜스를 들이받았다.
menerobos,뚫고 지나가다,Dia menerobos lampu merah karena terburu-buru.,그는 서두르다가 빨간 신호를 무시하고 지나갔다.
melewati,지나가다/통과하다,Kami melewati terowongan yang sangat panjang.,우리는 매우 긴 터널을 통과했다.
menyeberang,건너다,Hati-hati saat menyeberang jalan raya.,큰 도로를 건널 때 조심하세요.
mendekati,다가가다/접근하다,Dia perlahan mendekati kucing liar itu.,그는 천천히 길고양이에게 다가갔다.
menjauh,멀어지다,Kapal itu semakin menjauh dari pelabuhan.,배가 항구에서 점점 멀어졌다.
melintas,지나치다/횡단하다,Kereta cepat melintas dengan suara keras.,고속 열차가 큰 소리를 내며 지나쳤다.
bersandar,정박하다/기댜다,Kapal itu bersandar di dermaga.,배가 부두에 정박했다.
berlabuh,닻을 내리다/정박하다,Kapal nelayan berlabuh setelah melaut.,어선이 출어 후 정박했다.
menyusuri,따라가다/거슬러 올라가다,Kami menyusuri pantai sambil menikmati senja.,우리는 석양을 즐기며 해안을 따라 걸었다.
mendaki,등산하다/오르다,Mereka mendaki gunung tertinggi di pulau itu.,그들은 그 섬의 가장 높은 산을 등산했다.
menuruni,내려가다,Hati-hati saat menuruni tangga yang basah.,젖은 계단을 내려갈 때 조심하세요.
menjelajahi,탐험하다,Dia suka menjelajahi tempat-tempat baru.,그는 새로운 장소를 탐험하는 것을 좋아한다.
tersesat,길을 잃다,Mereka tersesat di dalam hutan lebat.,그들은 울창한 숲 속에서 길을 잃었다.
menembus,뚫다/헤치고 나아가다,Rombongan itu menembus badai salju dengan gigih.,일행은 눈보라를 굳세게 헤치고 나아갔다.
mengitari,돌다/순환하다,Bumi mengitari matahari sekali dalam setahun.,지구는 1년에 한 번 태양을 돈다.
mendaratkan,착지시키다,Pilot berhasil mendaratkan pesawat dengan aman.,조종사가 비행기를 안전하게 착지시켰다.
mengorbit,궤도를 돌다,Satelit itu mengorbit bumi setiap 90 menit.,그 위성은 90분마다 지구 궤도를 돈다.
melayang,떠다니다/공중에 뜨다,Balon itu melayang tinggi di angkasa.,풍선이 공중 높이 떠다녔다.
menyelam,잠수하다,Dia menyelam untuk melihat terumbu karang.,그는 산호초를 보기 위해 잠수했다.
mengapung,떠다니다/뜨다,Benda ringan bisa mengapung di air.,가벼운 물체는 물에 뜰 수 있다.
tenggelam,가라앉다,Batu itu langsung tenggelam ke dasar sungai.,돌이 강바닥으로 바로 가라앉았다.
menyiram api,불을 끄다,Petugas pemadam menyiram api dengan selang besar.,소방관이 큰 호스로 불을 껐다.
menyulut,불을 붙이다,Dia menyulut lilin ulang tahun satu per satu.,그는 생일 초에 하나씩 불을 붙였다.
meredam,잠재우다/약화시키다,Pemerintah berusaha meredam konflik yang terjadi.,정부는 발생한 갈등을 잠재우려 노력했다.
meledakkan,폭발시키다,Tim penjinak bom meledakkan bom itu di tempat aman.,폭발물 처리반은 안전한 장소에서 폭탄을 폭발시켰다.
mengalir,흐르다,Air sungai mengalir deras setelah hujan lebat.,폭우 후 강물이 거세게 흘렀다.
meluap,넘쳐흐르다,Sungai meluap akibat hujan deras semalam.,어젯밤 폭우로 강물이 넘쳐흘렀다.
meresap,스며들다/흡수되다,Air perlahan meresap ke dalam tanah.,물이 서서히 땅속으로 스며들었다.
menguap,증발하다,Air menguap lebih cepat saat dipanaskan.,물은 가열하면 더 빨리 증발한다.
membeku,얼다/굳다,Air di luar membeku karena suhu sangat dingin.,기온이 너무 낮아 밖의 물이 얼었다.
meleleh,녹다/녹아내리다,Es krim itu meleleh karena terlalu lama di bawah sinar matahari.,아이스크림이 햇볕 아래 너무 오래 있어 녹아내렸다.
berkarat,녹슬다,Paku itu berkarat karena terlalu lama terkena air.,그 못은 물에 너무 오래 노출되어 녹슬었다.
membusuk,썩다,Buah itu cepat membusuk di cuaca panas.,그 과일은 더운 날씨에 빨리 썩었다.
bertunas,싹이 트다,Biji itu mulai bertunas setelah tiga hari.,씨앗이 3일 후 싹이 트기 시작했다.
mekar,꽃이 피다,Bunga mawar itu mekar dengan indah.,그 장미꽃이 아름답게 피었다.
layu,시들다,Bunga itu layu karena tidak disiram.,물을 주지 않아 그 꽃이 시들었다.
rontok,떨어지다/빠지다,Daun-daun rontok di musim gugur.,가을에 나뭇잎이 떨어진다.
bermunculan,잇따라 나타나다,Bintang-bintang bermunculan di langit malam.,밤하늘에 별들이 잇따라 나타났다.
menghilang,사라지다,Kabut menghilang setelah matahari terbit.,해가 뜨자 안개가 사라졌다.
muncul,나타나다,Tiba-tiba dia muncul di depan pintu.,그가 갑자기 문 앞에 나타났다.
memudar,흐려지다/바래다,Warna baju itu memudar setelah sering dicuci.,그 옷 색깔이 자주 빨아서 바랬다.
menyusut,줄어들다,Cadangan air di danau itu menyusut drastis.,그 호수의 수자원이 급격히 줄어들었다.
membengkak,붓다/부어오르다,Kakinya membengkak setelah terkilir.,발목을 삔 후 발이 부어올랐다.
menyembuh,낫다/회복되다,Lukanya menyembuh dengan cepat berkat salep itu.,그 연고 덕분에 상처가 빨리 나았다.
memperparah,악화시키다,Kebiasaan begadang memperparah kondisi kesehatannya.,밤샘 습관이 그의 건강 상태를 악화시켰다.
berdenyut,맥박이 뛰다/욱신거리다,Kepalanya berdenyut hebat karena migrain.,편두통으로 머리가 심하게 욱신거렸다.
gemetar,떨리다,Tangannya gemetar saat menerima penghargaan.,상을 받을 때 그의 손이 떨렸다.
menggigil,오한이 나다/벌벌 떨다,Dia menggigil kedinginan di luar.,그는 밖에서 추위에 벌벌 떨었다.
berkeringat,땀을 흘리다,Dia berkeringat deras setelah olahraga.,그는 운동 후 땀을 흠뻑 흘렸다.
pingsan,기절하다,Dia pingsan karena terlalu lelah.,그는 너무 지쳐서 기절했다.
pulih,회복하다,Dia pulih dengan cepat setelah istirahat cukup.,그는 충분한 휴식 후 빠르게 회복했다.
berdebat,토론하다/논쟁하다,Mereka berdebat tentang kebijakan baru itu.,그들은 새 정책에 대해 토론했다.
bernegosiasi,협상하다,Kedua pihak bernegosiasi selama berjam-jam.,양측은 몇 시간 동안 협상했다.
berkolaborasi,협력하다,Dua perusahaan berkolaborasi dalam proyek ini.,두 회사가 이 프로젝트에서 협력했다.
bersaing,경쟁하다,Mereka bersaing ketat untuk merebut juara pertama.,그들은 1위를 차지하기 위해 치열하게 경쟁했다.
berpartisipasi,참여하다,Semua siswa berpartisipasi dalam lomba itu.,모든 학생이 그 대회에 참여했다.
mewakili,대표하다,Dia mewakili sekolahnya dalam olimpiade sains.,그는 과학 올림피아드에서 학교를 대표했다.
mencalonkan,추천하다/후보로 내세우다,Partai itu mencalonkan tokoh muda untuk pemilu.,그 당은 선거에 젊은 인물을 후보로 내세웠다.
memimpin rapat,회의를 진행하다,Dia memimpin rapat dengan tenang dan tegas.,그는 차분하고 단호하게 회의를 진행했다.
mempresentasikan,발표하다,Dia mempresentasikan hasil penelitiannya di depan dewan.,그는 위원회 앞에서 연구 결과를 발표했다.
meresmikan,공식 개통하다/출범시키다,Presiden meresmikan jembatan baru itu.,대통령이 새 다리를 공식 개통했다.
menandatangani,서명하다,Kedua pemimpin menandatangani perjanjian damai.,두 지도자가 평화 협정에 서명했다.
melaporkan,보고하다/신고하다,Dia melaporkan kejadian itu kepada polisi.,그는 그 사건을 경찰에 신고했다.
mengawasi,감독하다/감시하다,Pengawas mengawasi jalannya ujian dengan ketat.,감독관이 시험 진행을 엄격하게 감독했다.
menginspeksi,점검하다,Petugas menginspeksi kondisi gedung secara rutin.,담당자가 건물 상태를 정기적으로 점검했다.
