teh,차,Secangkir teh hangat membuatnya lebih tenang.,따뜻한 차 한 잔이 그를 더 차분하게 만들었다.
kopi,커피,Kopi pagi harinya tidak pernah terlewatkan.,그의 아침 커피는 결코 빠지지 않는다.
susu,우유,Susu segar diminumnya setiap pagi untuk menjaga kesehatan.,그는 건강을 유지하기 위해 매일 아침 신선한 우유를 마신다.
jus,주스,Jus jeruk segar itu sangat menyegarkan setelah berolahraga.,그 신선한 오렌지 주스는 운동 후에 매우 상쾌하다.
piring,접시,Piring-piring itu dicuci hingga bersih setelah makan.,식사 후 접시들이 깨끗하게 씻겼다.
gelas,컵/유리잔,Gelas itu jatuh dan pecah menjadi berkeping-keping.,그 컵이 떨어져서 산산조각으로 깨졌다.
sendok,숟가락,Sendok dan garpu sudah disiapkan di atas meja makan.,숟가락과 포크가 식탁 위에 이미 준비되어 있다.
garpu,포크,Garpu digunakan untuk menyuap makanan yang padat.,포크는 고체 음식을 먹을 때 사용된다.
pisau,칼,Pisau dapur itu harus selalu dijaga ketajamannya.,부엌칼은 항상 날카로움을 유지해야 한다.
mangkuk,그릇/볼,Mangkuk besar itu diisi penuh dengan sup yang panas.,그 큰 그릇은 뜨거운 수프로 가득 채워졌다.
nampan,쟁반,Ia membawa makanan ke meja menggunakan nampan.,그는 쟁반을 이용해 음식을 식탁으로 가져왔다.
wajan,프라이팬/웍,Wajan itu dipanaskan di atas kompor sebelum memasak.,요리하기 전에 프라이팬이 가스레인지 위에서 가열되었다.
kompor,가스레인지/레인지,Kompor gasnya mati karena tabung gasnya habis.,가스통이 다 떨어져서 가스레인지가 꺼졌다.
kulkas,냉장고,Simpan sisa makanan itu di dalam kulkas agar tidak basi.,음식이 상하지 않도록 남은 음식을 냉장고에 보관해라.
rumah,집,Rumahnya sederhana tetapi selalu terasa hangat dan nyaman.,그의 집은 소박하지만 항상 따뜻하고 편안하게 느껴진다.
kamar,방,Kamarnya selalu rapi dan bersih setiap harinya.,그의 방은 매일 항상 깔끔하고 깨끗하다.
dapur,부엌,Dapur adalah tempat favoritnya untuk berkreasi.,부엌은 그가 창의력을 발휘하는 가장 좋아하는 공간이다.
kamar mandi,욕실/화장실,Kamar mandi itu selalu dijaga kebersihannya.,욕실은 항상 청결이 유지된다.
ruang tamu,거실,Ruang tamu itu didekorasi dengan sederhana namun elegan.,거실은 소박하지만 우아하게 꾸며져 있다.
kamar tidur,침실,Kamar tidurnya nyaman dengan pencahayaan yang lembut.,그의 침실은 부드러운 조명으로 편안하다.
pintu,문,Pintu depan itu selalu terkunci setelah pukul sembilan malam.,현관문은 밤 9시 이후에 항상 잠겨 있다.
jendela,창문,Ia membuka jendela setiap pagi untuk menghirup udara segar.,그는 신선한 공기를 마시기 위해 매일 아침 창문을 연다.
lantai,바닥/층,Lantai rumahnya terbuat dari kayu yang mengkilap.,그 집의 바닥은 윤기 있는 나무로 만들어졌다.
atap,지붕,Atapnya bocor saat hujan deras tiba.,폭우가 쏟아지면 지붕에서 물이 샌다.
dinding,벽,Dindingnya dihiasi dengan foto-foto kenangan keluarga.,벽은 가족의 추억 사진들로 꾸며져 있다.
tangga,계단,Ia menaiki tangga dengan hati-hati karena membawa barang bawaan.,짐을 들고 있어서 그는 조심스럽게 계단을 올랐다.
halaman,마당/정원,Halamannya penuh dengan tanaman bunga yang berwarna-warni.,그의 마당은 형형색색의 꽃식물로 가득하다.
kursi,의자,Ia duduk di kursi favoritnya sambil membaca buku.,그는 좋아하는 의자에 앉아 책을 읽는다.
meja,책상/탁자,Di atas meja itu terdapat tumpukan buku dan catatan.,그 책상 위에는 책과 메모들이 쌓여 있다.
sofa,소파,Ia berbaring di sofa setelah pulang kerja yang melelahkan.,피곤한 퇴근 후 그는 소파에 누웠다.
lemari,옷장/장롱,Lemari pakaiannya penuh sesak dengan berbagai jenis baju.,그의 옷장은 다양한 종류의 옷으로 가득 차 있다.
tempat tidur,침대,Tempat tidurnya sangat empuk sehingga ia cepat tertidur.,그의 침대는 매우 푹신해서 금방 잠이 든다.
bantal,베개,Ia memeluk bantalnya erat-erat saat merasa kesepian.,외로울 때 그는 베개를 꼭 껴안는다.
selimut,이불/담요,Ia membungkus dirinya dengan selimut tebal saat kedinginan.,추울 때 그는 두꺼운 이불로 몸을 감쌌다.
rak,선반,Rak buku itu penuh dengan buku-buku dari berbagai genre.,그 책 선반은 다양한 장르의 책들로 가득하다.
lampu,전등/램프,Lampu kamarnya redup dan menciptakan suasana yang hangat.,그의 방 전등은 은은하게 빛나며 따뜻한 분위기를 만든다.
cermin,거울,Ia bercermin sebelum berangkat ke tempat kerja.,그는 직장에 가기 전에 거울을 본다.
kunci,열쇠,Ia lupa membawa kunci rumahnya saat pergi tadi.,그는 아까 나갈 때 집 열쇠를 가져오는 것을 잊었다.
tas,가방,Tasnya dipenuhi dengan berbagai keperluan sehari-hari.,그의 가방은 다양한 일상용품으로 가득하다.
dompet,지갑,Dompetnya tertinggal di atas meja makan.,그의 지갑이 식탁 위에 두고 온 채로 있다.
baju,옷/상의,Bajunya selalu disetrika rapi sebelum dipakai.,그의 옷은 입기 전에 항상 깔끔하게 다려진다.
celana,바지,Celananya kotor karena terjatuh saat bermain.,놀다가 넘어져서 바지가 더러워졌다.
sepatu,신발,Sepatunya sudah usang dan perlu diganti yang baru.,그의 신발은 이미 낡아서 새것으로 교체해야 한다.
sandal,샌들/슬리퍼,Sandal jepit adalah alas kaki yang paling praktis.,플립플롭은 가장 실용적인 신발이다.
kaos kaki,양말,Kaos kakinya sobek sehingga ia harus membeli yang baru.,양말이 찢어져서 새것을 사야 했다.
topi,모자,Ia memakai topi untuk melindungi kepalanya dari terik matahari.,그는 뜨거운 햇볕으로부터 머리를 보호하기 위해 모자를 쓴다.
dasi,넥타이,Ia mengenakan dasi untuk tampil rapi dalam rapat penting itu.,그는 중요한 회의에서 단정하게 보이기 위해 넥타이를 맸다.
jaket,재킷/자켓,Ia mengambil jaket tebalnya karena udara malam terasa dingin.,밤공기가 차게 느껴져서 그는 두꺼운 재킷을 꺼냈다.
kemeja,셔츠(버튼형),Kemeja putihnya sangat bersih dan terlihat profesional.,그의 흰 셔츠는 매우 깨끗하고 전문적으로 보인다.
rok,치마,Roknya berkibar tertiup angin sepoi-sepoi.,그녀의 치마가 산들바람에 나부꼈다.
gaun,드레스/가운,Gaun pengantin itu sangat indah dan memukau.,그 웨딩드레스는 매우 아름답고 매혹적이다.
ikat pinggang,허리띠/벨트,Ikat pinggangnya terbuat dari kulit asli yang berkualitas tinggi.,그의 벨트는 고품질의 진짜 가죽으로 만들어졌다.
kacamata,안경,Ia memakai kacamata karena matanya minus.,그는 눈이 근시여서 안경을 쓴다.
cincin,반지,Cincin pernikahannya selalu dipakainya ke mana pun ia pergi.,그는 어디를 가든 항상 결혼반지를 낀다.
kalung,목걸이,Kalung emas itu adalah hadiah dari ibunya.,그 금 목걸이는 어머니로부터 받은 선물이다.
gelang,팔찌,Gelang peraknya sangat cocok dengan bajunya.,그녀의 은 팔찌는 옷과 매우 잘 어울린다.
arloji,손목시계,Arlojinya berhenti karena baterainya habis.,배터리가 다 떨어져서 손목시계가 멈췄다.
parfum,향수,Parfumnya yang harum meninggalkan kesan yang menyenangkan.,그녀의 향기로운 향수는 좋은 인상을 남긴다.
sabun,비누,Cuci tangan dengan sabun sebelum dan sesudah makan.,먹기 전후에 비누로 손을 씻어라.
sampo,샴푸,Rambutnya terasa lebih bersih setelah menggunakan sampo baru.,새 샴푸를 사용한 후 머리카락이 더 깨끗하게 느껴진다.
sikat gigi,칫솔,Ganti sikat gigi setiap tiga bulan sekali.,칫솔은 3개월마다 한 번씩 교체해라.
pasta gigi,치약,Pasta gigi berfluoride baik untuk memperkuat enamel gigi.,불소 함유 치약은 치아 에나멜을 강화하는 데 좋다.
handuk,수건,Handuknya selalu dijemur di bawah sinar matahari.,그의 수건은 항상 햇볕에 말려진다.
tisu,화장지/티슈,Ia mengambil tisu untuk mengelap tangannya yang basah.,그는 젖은 손을 닦기 위해 티슈를 꺼냈다.
sikat,솔/브러시,Sikat lantai itu digunakan untuk membersihkan kamar mandi.,그 바닥 솔은 욕실 청소에 사용된다.
ember,양동이,Ia mengisi ember dengan air untuk mengepel lantai.,그는 바닥을 닦기 위해 양동이에 물을 채웠다.
sapu,빗자루,Ia menyapu halaman setiap pagi sebelum berangkat kerja.,그는 출근 전에 매일 아침 마당을 쓴다.
kain,천/직물,Kain batik itu sangat halus dan bermotif indah.,그 바틱 천은 매우 곱고 아름다운 무늬가 있다.
kantong,주머니/봉지,Ia menyimpan kunci di dalam kantong celananya.,그는 바지 주머니 안에 열쇠를 넣었다.
payung,우산,Ia membawa payung karena cuaca mendung hari ini.,오늘 날씨가 흐려서 그는 우산을 가져왔다.
koper,여행 가방/캐리어,Kopernya sudah penuh sebelum perjalanan panjang itu.,그 긴 여행 전에 이미 캐리어가 꽉 찼다.
tempat,장소/공간,Tempat ini sangat nyaman untuk belajar dan beristirahat.,이곳은 공부하고 쉬기에 매우 편안한 공간이다.
ruangan,방/공간,Ruangan itu terasa sempit karena terlalu banyak perabot.,방이 가구가 너무 많아서 좁게 느껴진다.
kolam,연못/수영장,Anak-anak itu berenang di kolam renang yang jernih.,아이들이 맑은 수영장에서 수영하고 있다.
pagar,울타리/담,Pagar rumahnya dicat ulang agar terlihat lebih baru.,그의 집 울타리가 더 새것처럼 보이도록 다시 칠해졌다.
sumur,우물,Dahulu warga mengambil air dari sumur setiap hari.,예전에 주민들은 매일 우물에서 물을 길었다.
garasi,차고,Mobilnya diparkir di garasi setiap malam.,그의 차는 매일 밤 차고에 주차된다.
taman,공원/정원,Taman kota itu menjadi tempat favorit warga untuk bersantai.,그 도시 공원은 주민들이 휴식하는 인기 장소가 되었다.
halte,정류장,Ia menunggu bus di halte selama setengah jam.,그는 정류장에서 30분 동안 버스를 기다렸다.
