Eden,에덴,Taman Eden adalah tempat tinggal Adam dan Hawa mula-mula.,에덴동산은 아담과 하와의 본래 거처였다.
Golgota,골고다,Yesus disalibkan di bukit Golgota.,예수님은 골고다 언덕에서 십자가에 달리셨다.
Nazaret,나사렛,Yesus bertumbuh dewasa di kota Nazaret.,예수님은 나사렛 도시에서 성장하셨다.
Kapernaum,가버나움,Kapernaum adalah pusat pelayanan Yesus di Galilea.,가버나움은 갈릴리에서의 예수님 사역 중심지였다.
penciptaan,창조,Penciptaan alam semesta merupakan karya agung Allah.,우주 창조는 하나님의 위대한 작품이다.
kejatuhan,타락,Kejatuhan manusia terjadi ketika Adam dan Hawa berdosa.,인간의 타락은 아담과 하와가 죄를 지었을 때 일어났다.
air bah,홍수,Allah mendatangkan air bah untuk menghukum kejahatan manusia.,하나님은 인간의 악을 심판하시기 위해 홍수를 일으키셨다.
keluaran,출애굽,Peristiwa keluaran menunjukkan kuasa Allah yang besar.,출애굽 사건은 하나님의 위대한 능력을 보여 준다.
sepuluh perintah,십계명,Sepuluh perintah Allah menjadi dasar hukum moral.,하나님의 십계명은 도덕법의 기초가 된다.
kotbah di bukit,산상수훈,Kotbah di bukit berisi inti ajaran etika Kerajaan Allah.,산상수훈은 하나님 나라 윤리 가르침의 핵심을 담고 있다.
perumpamaan,비유,Yesus sering mengajar menggunakan perumpamaan.,예수님은 자주 비유를 사용하여 가르치셨다.
mukjizat,이적/기적,Mukjizat Yesus membuktikan bahwa Dia adalah Anak Allah.,예수님의 이적은 그분이 하나님의 아들임을 증명한다.
kenaikan,승천,Kenaikan Yesus ke surga terjadi empat puluh hari setelah kebangkitan-Nya.,예수님의 승천은 부활 후 사십일째 날에 일어났다.
pentakosta,오순절,Pada hari Pentakosta Roh Kudus dicurahkan atas semua murid.,오순절에 성령님이 모든 제자들 위에 부어졌다.
gereja perdana,초대 교회,Gereja perdana bertumbuh dengan sangat pesat.,초대 교회는 매우 빠르게 성장했다.
persatuan gereja,교회 연합,Persatuan gereja mencerminkan doa Yesus dalam Yohanes 17.,교회 연합은 요한복음 17장에서 예수님의 기도를 반영한다.
denominasi,교단,Ada banyak denominasi dalam kekristenan di seluruh dunia.,전 세계 기독교에는 많은 교단이 있다.
reformasi,종교개혁,Reformasi gereja dimulai oleh Martin Luther pada abad ke-16.,교회 종교개혁은 16세기 마르틴 루터에 의해 시작되었다.
apologetika,변증학,Apologetika membantu kita membela iman secara rasional.,변증학은 우리가 이성적으로 신앙을 변호하도록 돕는다.
homiletika,설교학,Homiletika adalah ilmu tentang cara menyampaikan khotbah.,설교학은 설교를 전달하는 방법에 관한 학문이다.
eksegesis,성경 해석학,Eksegesis membantu kita memahami makna asli teks Alkitab.,성경 해석학은 성경 본문의 원래 의미를 이해하도록 돕는다.
hermeneutika,해석학,Hermeneutika adalah prinsip-prinsip untuk menafsirkan Alkitab.,해석학은 성경을 해석하기 위한 원칙들이다.
pelayanan diakonia,구제 사역,Pelayanan diakonia berfokus pada melayani orang-orang yang membutuhkan.,구제 사역은 도움이 필요한 사람들을 섬기는 데 집중한다.
pendalaman Alkitab,성경 공부,Pendalaman Alkitab setiap minggu memperdalam pemahaman iman.,매주 성경 공부는 신앙의 이해를 깊게 한다.
retret,수련회,Retret rohani membantu kita memperbarui hubungan dengan Tuhan.,영적 수련회는 주님과의 관계를 새롭게 하도록 돕는다.
kamp rohani,영성 캠프,Kamp rohani pemuda diadakan setiap liburan sekolah.,청소년 영성 캠프는 매 방학마다 개최된다.
doa syafaat,중보 기도,Doa syafaat adalah berdoa bagi kebutuhan orang lain.,중보 기도는 다른 사람의 필요를 위해 기도하는 것이다.
doa pujian,찬양 기도,Doa pujian meninggikan nama Tuhan atas segalanya.,찬양 기도는 모든 것 위에 주님의 이름을 높인다.
doa pengakuan,고백 기도,Doa pengakuan membawa kita pada pemulihan hubungan dengan Tuhan.,고백 기도는 우리를 주님과의 관계 회복으로 이끈다.
meditasi,묵상/명상,Meditasi Kristen berfokus pada firman Allah.,기독교 묵상은 하나님의 말씀에 집중한다.
saat teduh,경건의 시간,Saat teduh setiap pagi menyegarkan jiwa dan roh kita.,매일 아침 경건의 시간이 우리의 혼과 영을 새롭게 한다.
nyanyian rohani,영적 노래,Nyanyian rohani mengungkapkan isi hati kepada Tuhan.,영적 노래는 주님께 마음의 내용을 표현한다.
himne,찬송가,Himne gereja penuh dengan kebenaran teologis yang dalam.,교회 찬송가는 깊은 신학적 진리로 가득하다.
lagu penyembahan,경배 찬양,Lagu penyembahan membawa jemaat masuk ke hadirat Tuhan.,경배 찬양은 교인들을 주님의 임재 안으로 이끈다.
doa bersama,합심 기도,Doa bersama memiliki kuasa yang luar biasa.,합심 기도는 놀라운 능력을 가지고 있다.
ketekunan,끈기/인내,Ketekunan dalam iman akan menghasilkan buah yang baik.,믿음의 끈기는 좋은 열매를 맺는다.
keikhlasan,순수함/진실함,Pelayanan dengan keikhlasan hati menyenangkan Tuhan.,순수한 마음으로 드리는 봉사는 주님을 기쁘게 한다.
kemurniaan,순결,Kemurniaan hati sangat berharga di mata Tuhan.,마음의 순결은 주님 보시기에 매우 귀하다.
pengabdian,헌신/봉헌,Pengabdian total kepada Tuhan adalah tujuan hidup kita.,주님께 대한 완전한 헌신이 우리 삶의 목적이다.
ketergantungan,의존/의지,Ketergantungan penuh kepada Allah adalah tanda iman sejati.,하나님께 완전히 의지하는 것은 참된 믿음의 표시이다.
ketulusan,진실함/성실함,Tuhan mencari penyembah yang menyembah dengan ketulusan.,주님은 진실함으로 경배하는 예배자를 찾으신다.
kegigihan,불굴의 의지,Kegigihan dalam doa membawa jawaban dari Tuhan.,기도의 불굴의 의지는 주님의 응답을 가져온다.
kejujuran,정직함,Kejujuran adalah cerminan karakter Allah dalam diri kita.,정직함은 우리 안에 있는 하나님의 성품을 반영한다.
penderitaan,고난/고통,Penderitaan dapat membentuk karakter kita menjadi lebih kuat.,고난은 우리의 성품을 더 강하게 형성할 수 있다.
pencobaan,시험/유혹,Pencobaan tidak akan melebihi kekuatan yang diberikan Tuhan.,시험은 주님이 주신 힘을 넘지 않을 것이다.
penganiayaan,핍박,Para rasul mengalami penganiayaan karena memberitakan injil.,사도들은 복음을 전했기 때문에 핍박을 받았다.
kemartiran,순교,Kemartiran adalah kesaksian tertinggi atas iman seseorang.,순교는 한 사람의 신앙에 대한 가장 높은 증거이다.
lembah kekelaman,사망의 음침한 골짜기,Meski berjalan di lembah kekelaman aku tidak takut.,내가 사망의 음침한 골짜기를 다닐지라도 두렵지 않다.
badai kehidupan,삶의 폭풍,Tuhan hadir bersama kita di tengah badai kehidupan.,주님은 삶의 폭풍 한가운데서 우리와 함께 계신다.
iman yang menyelamatkan,구원하는 믿음,Iman yang menyelamatkan bukan hanya pengetahuan tetapi kepercayaan.,구원하는 믿음은 단순한 지식이 아니라 신뢰이다.
pertumbuhan iman,믿음의 성장,Pertumbuhan iman memerlukan proses yang tidak instan.,믿음의 성장은 즉각적이지 않은 과정을 필요로 한다.
kepenuhan Roh,성령 충만,Kepenuhan Roh Kudus diperlukan untuk pelayanan yang efektif.,효과적인 사역을 위해 성령 충만이 필요하다.
perjumpaan dengan Tuhan,주님과의 만남,Perjumpaan dengan Tuhan mengubah hidup seseorang selamanya.,주님과의 만남은 사람의 삶을 영원히 바꾼다.
hidup baru,새 삶,Orang yang percaya kepada Yesus menerima hidup baru.,예수님을 믿는 자는 새 삶을 받는다.
pengalaman rohani,영적 경험,Pengalaman rohani memperdalam hubungan kita dengan Tuhan.,영적 경험은 주님과의 관계를 깊게 한다.
pembaruan,갱신/새롭게 함,Pembaruan akal budi diperlukan untuk mengenal kehendak Allah.,하나님의 뜻을 알기 위해 마음의 갱신이 필요하다.
keadilan sosial,사회 정의,Keadilan sosial adalah cerminan keadilan Allah di dunia.,사회 정의는 세상에서 하나님의 공의를 반영하는 것이다.
pelayanan sosial,사회 봉사,Pelayanan sosial gereja mencerminkan kasih Kristus kepada dunia.,교회의 사회 봉사는 세상을 향한 그리스도의 사랑을 반영한다.
persaudaraan,형제애,Persaudaraan di dalam Kristus melampaui batas suku dan bangsa.,그리스도 안에서의 형제애는 민족과 나라의 경계를 초월한다.
sesama,이웃,Yesus mengajarkan kita untuk mengasihi sesama seperti diri sendiri.,예수님은 자신처럼 이웃을 사랑하라고 가르치셨다.
rekonsiliasi sosial,사회적 화해,Injil membawa rekonsiliasi sosial di tengah perpecahan.,복음은 분열 가운데 사회적 화해를 가져온다.
tabernakel,성막,Tabernakel adalah tempat ibadah Israel di padang gurun.,성막은 광야에서의 이스라엘 예배 처소였다.
tabut perjanjian,언약궤,Tabut perjanjian melambangkan hadirat Allah di antara umat-Nya.,언약궤는 백성 가운데 하나님의 임재를 상징했다.
imam,제사장,Imam bertugas mempersembahkan korban kepada Allah.,제사장은 하나님께 제물을 드리는 역할을 했다.
korban,제물/희생 제사,Korban binatang menunjuk kepada pengorbanan Kristus yang sempurna.,동물 제사는 그리스도의 완전한 희생을 가리켰다.
mezbah,제단,Elia membangun mezbah untuk mempersembahkan korban kepada Tuhan.,엘리야는 주님께 제사를 드리기 위해 제단을 쌓았다.
hari Sabat,안식일,Hari Sabat adalah hari istirahat yang dikuduskan oleh Allah.,안식일은 하나님이 거룩히 구별하신 쉬는 날이다.
hari Tuhan,주의 날,Hari Tuhan adalah hari ibadah dan istirahat bagi umat Kristen.,주의 날은 기독교인들을 위한 예배와 안식의 날이다.
Bapa,아버지(하나님),Yesus mengajarkan kita untuk memanggil Allah sebagai Bapa.,예수님은 우리에게 하나님을 아버지라 부르도록 가르치셨다.
Anak Allah,하나님의 아들,Yesus adalah Anak Allah yang tunggal dan kekal.,예수님은 하나님의 독생자이시며 영원하신 분이다.
penguasa,통치자/주권자,Allah adalah penguasa atas seluruh alam semesta.,하나님은 온 우주의 통치자이시다.
kovenan,언약/계약,Kovenan baru digenapi dalam darah Yesus Kristus.,새 언약은 예수 그리스도의 피로 성취되었다.
kesetiaan Allah,하나님의 신실하심,Kesetiaan Allah tidak berubah dari generasi ke generasi.,하나님의 신실하심은 세대에서 세대로 변하지 않는다.
Roh kebenaran,진리의 영,Roh kebenaran memimpin kita pada seluruh kebenaran.,진리의 영은 우리를 모든 진리로 인도하신다.
firman yang tertulis,기록된 말씀,Firman yang tertulis adalah wahyu Allah yang berwibawa.,기록된 말씀은 권위 있는 하나님의 계시이다.
umat Allah,하나님의 백성,Kita adalah umat Allah yang telah dipanggil keluar dari kegelapan.,우리는 어둠에서 불러냄을 받은 하나님의 백성이다.
penyelenggara,공급자/섭리하시는 분,Allah adalah penyelenggara segala kebutuhan umat-Nya.,하나님은 자기 백성의 모든 필요를 공급하시는 분이다.
kedaulatan Allah,하나님의 주권,Kedaulatan Allah tidak bisa dibatasi oleh apapun.,하나님의 주권은 어떤 것에 의해서도 제한될 수 없다.
penghormatan,경외/존경,Penghormatan kepada Tuhan adalah dasar dari segala hikmat.,주님께 대한 경외는 모든 지혜의 기초이다.
ketundukan,복종/순종,Ketundukan kepada kehendak Allah membawa damai sejati.,하나님의 뜻에 복종하는 것은 참된 평안을 가져온다.
pencurahan Roh,성령 부으심,Pencurahan Roh pada hari Pentakosta mengubah sejarah dunia.,오순절 성령 부으심은 세계 역사를 바꾸었다.
jamahan Tuhan,주님의 터치/역사하심,Jamahan Tuhan membawa kesembuhan bagi yang sakit.,주님의 역사하심은 병든 자에게 치유를 가져온다.
