Amanat Agung,지상명령,Amanat Agung memerintahkan kita untuk menjadikan semua bangsa murid Kristus.,지상명령은 우리에게 모든 민족을 그리스도의 제자로 삼으라고 명한다.
hukum kasih,사랑의 계명,Hukum kasih merangkum seluruh hukum Taurat dan kitab para nabi.,사랑의 계명은 율법과 선지서 전체를 요약한다.
iman teguh,굳건한 믿음,Iman teguh tidak goyah meski badai kehidupan datang.,굳건한 믿음은 삶의 폭풍이 와도 흔들리지 않는다.
kasih persaudaraan,형제 사랑,Kasih persaudaraan mencerminkan kasih Kristus di antara kita.,형제 사랑은 우리 사이에서 그리스도의 사랑을 반영한다.
mempelai Kristus,그리스도의 신부,Gereja adalah mempelai Kristus yang sedang menantikan kedatangan-Nya.,교회는 그리스도의 오심을 기다리는 그분의 신부이다.
kasih mula-mula,첫사랑,Tuhan menegur jemaat Efesus yang meninggalkan kasih mula-mula.,주님은 첫사랑을 버린 에베소 교회를 책망하셨다.
kuasa kebangkitan,부활의 능력,Kuasa kebangkitan Kristus bekerja dalam diri orang percaya.,그리스도 부활의 능력이 믿는 자 안에서 일한다.
Saudara-saudara terkasih,사랑하는 성도 여러분,Saudara-saudara terkasih mari kita membuka Alkitab kita.,사랑하는 성도 여러분 함께 성경을 펴시겠습니다.
Bapak-bapak dan Ibu-ibu,성도 여러분 (남녀를 함께 부를 때),Bapak-bapak dan Ibu-ibu selamat datang di ibadah pagi ini.,성도 여러분 오늘 아침 예배에 오신 것을 환영합니다.
jemaat yang dikasihi Tuhan,주님께 사랑받는 성도 여러분,Jemaat yang dikasihi Tuhan mari kita berdiri bersama.,주님께 사랑받는 성도 여러분 다 함께 일어서겠습니다.
Saudara sekalian,여러분 모두,Saudara sekalian pasti pernah mengalami hal ini.,여러분 모두 이런 일을 겪어 보셨을 것입니다.
Mari kita,우리 함께 ~합시다,Mari kita melihat ayat yang kelima.,다섯째 절을 함께 보겠습니다.
Marilah kita berdoa,함께 기도합시다,Marilah kita berdoa sebelum mendengar firman.,말씀을 듣기 전에 함께 기도합시다.
Mari kita lihat bersama,함께 살펴봅시다,Mari kita lihat bersama apa yang Yesus lakukan.,예수님이 무엇을 하셨는지 함께 살펴봅시다.
Mari kita renungkan,함께 묵상합시다,Mari kita renungkan arti ayat ini bagi hidup kita.,이 말씀이 우리 삶에 주는 뜻을 함께 묵상합시다.
Firman Tuhan berkata,주님의 말씀에 이르시기를,Firman Tuhan berkata bahwa Ia tidak pernah meninggalkan kita.,주님의 말씀은 그분이 결코 우리를 떠나지 않으신다고 하십니다.
Alkitab mengatakan,성경은 말씀합니다,Alkitab mengatakan bahwa kasih itu sabar.,성경은 사랑은 오래 참는다고 말씀합니다.
Tertulis dalam,~에 기록되기를,Tertulis dalam Mazmur 23 bahwa Tuhan adalah gembalaku.,시편 23편에 주는 나의 목자라고 기록되어 있습니다.
Ayat ini mengajarkan,이 말씀이 가르치는 것은,Ayat ini mengajarkan kita untuk saling mengampuni.,이 말씀은 서로 용서하라고 우리를 가르칩니다.
Rasul Paulus berkata,사도 바울은 말합니다,Rasul Paulus berkata bahwa ia belajar merasa cukup.,사도 바울은 자족하기를 배웠다고 말합니다.
Yang pertama,첫째로,Yang pertama kita belajar tentang kesetiaan Tuhan.,첫째로 우리는 주님의 신실하심을 배웁니다.
Yang kedua,둘째로,Yang kedua firman ini mengajak kita bersyukur.,둘째로 이 말씀은 감사하라고 우리를 부릅니다.
Yang ketiga,셋째로,Yang ketiga kita diminta untuk saling menolong.,셋째로 우리는 서로 돕도록 요청받습니다.
Mari kita lanjutkan,계속 이어 가겠습니다,Mari kita lanjutkan ke ayat berikutnya.,다음 절로 계속 이어 가겠습니다.
Pada bagian terakhir,마지막 대목에서,Pada bagian terakhir saya ingin mengajak Saudara mengambil keputusan.,마지막 대목에서 여러분께 결단을 권하고 싶습니다.
Sebagai penutup,맺는 말로,Sebagai penutup saya membacakan satu ayat lagi.,맺는 말로 한 구절을 더 읽어 드리겠습니다.
Kesimpulannya,결론적으로,Kesimpulannya Tuhan tidak pernah terlambat.,결론적으로 주님은 결코 늦지 않으십니다.
Apa artinya bagi kita,이것이 우리에게 주는 뜻은,Apa artinya bagi kita yang bekerja jauh dari rumah?,집을 떠나 일하는 우리에게 이것은 무슨 뜻입니까?
Bagaimana dengan kita,우리는 어떻습니까,Bagaimana dengan kita hari ini?,오늘 우리는 어떻습니까?
Marilah kita menerapkan,이대로 살아갑시다,Marilah kita menerapkan firman ini mulai minggu ini.,이번 주부터 이 말씀대로 살아갑시다.
Kiranya Tuhan memberkati,주님께서 복 주시기를,Kiranya Tuhan memberkati setiap langkah Saudara.,주님께서 여러분의 걸음마다 복 주시기를 바랍니다.
Tuhan memberkati Saudara,주님이 여러분에게 복 주십니다,Tuhan memberkati Saudara sekalian sepanjang minggu ini.,이번 한 주간 주님이 여러분에게 복 주시기를 빕니다.
nas,본문 (설교 본문),Nas khotbah hari ini diambil dari Injil Lukas.,오늘 설교 본문은 누가복음에서 택했습니다.
perikop,단락 (성경 본문 단위),Perikop ini menceritakan mujizat di Kana.,이 단락은 가나의 기적을 이야기합니다.
latar belakang,배경,Mari kita pahami latar belakang surat ini.,이 서신의 배경을 이해해 봅시다.
konteks,문맥/정황,Ayat ini harus dibaca dalam konteksnya.,이 구절은 문맥 안에서 읽어야 합니다.
penerapan,적용,Penerapan firman ini sangat sederhana.,이 말씀의 적용은 아주 단순합니다.
tema,주제,Tema khotbah hari ini adalah pengharapan.,오늘 설교 주제는 소망입니다.
pokok,요점/골자,Pokok dari firman ini adalah kasih Allah.,이 말씀의 요점은 하나님의 사랑입니다.
pesan utama,핵심 메시지,Pesan utama perikop ini adalah percaya kepada Tuhan.,이 본문의 핵심 메시지는 주님을 신뢰하라는 것입니다.
renungan,묵상 (짧은 말씀 나눔),Renungan pagi ini singkat tetapi menguatkan.,오늘 아침 묵상은 짧지만 힘이 되었습니다.
perantauan,타향살이,Hidup di perantauan tidak selalu mudah.,타향살이가 늘 쉬운 것은 아닙니다.
tanah rantau,타향/객지,Tuhan menyertai kita juga di tanah rantau ini.,주님은 이 타향에서도 우리와 함께하십니다.
pekerja migran,이주 노동자,Banyak pekerja migran datang ke gereja kami.,많은 이주 노동자가 우리 교회에 옵니다.
sesama perantau,같은 타향살이 처지의 이웃,Kita saling menguatkan sebagai sesama perantau.,우리는 같은 타향살이 처지로 서로 힘이 되어 줍니다.
jauh dari kampung halaman,고향을 멀리 떠나,Meski jauh dari kampung halaman kita tidak sendirian.,고향을 멀리 떠나 있어도 우리는 혼자가 아닙니다.
