kejatuhan,타락,Kejatuhan manusia terjadi ketika Adam dan Hawa berdosa.,인간의 타락은 아담과 하와가 죄를 지었을 때 일어났다.
reformasi,종교개혁,Reformasi gereja dimulai oleh Martin Luther pada abad ke-16.,교회 종교개혁은 16세기 마르틴 루터에 의해 시작되었다.
apologetika,변증학,Apologetika membantu kita membela iman secara rasional.,변증학은 우리가 이성적으로 신앙을 변호하도록 돕는다.
homiletika,설교학,Homiletika adalah ilmu tentang cara menyampaikan khotbah.,설교학은 설교를 전달하는 방법에 관한 학문이다.
eksegesis,성경 해석학,Eksegesis membantu kita memahami makna asli teks Alkitab.,성경 해석학은 성경 본문의 원래 의미를 이해하도록 돕는다.
hermeneutika,해석학,Hermeneutika adalah prinsip-prinsip untuk menafsirkan Alkitab.,해석학은 성경을 해석하기 위한 원칙들이다.
penderitaan,고난/고통,Penderitaan dapat membentuk karakter kita menjadi lebih kuat.,고난은 우리의 성품을 더 강하게 형성할 수 있다.
pencobaan,시험/유혹,Pencobaan tidak akan melebihi kekuatan yang diberikan Tuhan.,시험은 주님이 주신 힘을 넘지 않을 것이다.
penganiayaan,핍박,Para rasul mengalami penganiayaan karena memberitakan injil.,사도들은 복음을 전했기 때문에 핍박을 받았다.
kemartiran,순교,Kemartiran adalah kesaksian tertinggi atas iman seseorang.,순교는 한 사람의 신앙에 대한 가장 높은 증거이다.
iman yang menyelamatkan,구원하는 믿음,Iman yang menyelamatkan bukan hanya pengetahuan tetapi kepercayaan.,구원하는 믿음은 단순한 지식이 아니라 신뢰이다.
pertumbuhan iman,믿음의 성장,Pertumbuhan iman memerlukan proses yang tidak instan.,믿음의 성장은 즉각적이지 않은 과정을 필요로 한다.
kepenuhan Roh,성령 충만,Kepenuhan Roh Kudus diperlukan untuk pelayanan yang efektif.,효과적인 사역을 위해 성령 충만이 필요하다.
perjumpaan dengan Tuhan,주님과의 만남,Perjumpaan dengan Tuhan mengubah hidup seseorang selamanya.,주님과의 만남은 사람의 삶을 영원히 바꾼다.
hidup baru,새 삶,Orang yang percaya kepada Yesus menerima hidup baru.,예수님을 믿는 자는 새 삶을 받는다.
pengalaman rohani,영적 경험,Pengalaman rohani memperdalam hubungan kita dengan Tuhan.,영적 경험은 주님과의 관계를 깊게 한다.
kovenan,언약/계약,Kovenan baru digenapi dalam darah Yesus Kristus.,새 언약은 예수 그리스도의 피로 성취되었다.
penyelenggara,공급자/섭리하시는 분,Allah adalah penyelenggara segala kebutuhan umat-Nya.,하나님은 자기 백성의 모든 필요를 공급하시는 분이다.
kedaulatan Allah,하나님의 주권,Kedaulatan Allah tidak bisa dibatasi oleh apapun.,하나님의 주권은 어떤 것에 의해서도 제한될 수 없다.
pencurahan Roh,성령 부으심,Pencurahan Roh pada hari Pentakosta mengubah sejarah dunia.,오순절 성령 부으심은 세계 역사를 바꾸었다.
jamahan Tuhan,주님의 터치/역사하심,Jamahan Tuhan membawa kesembuhan bagi yang sakit.,주님의 역사하심은 병든 자에게 치유를 가져온다.
bibliologi,성경론,Bibliologi mempelajari hakikat dan otoritas Alkitab.,성경론은 성경의 본질과 권위를 연구한다.
kristologi,기독론,Kristologi membahas siapa Yesus Kristus secara teologis.,기독론은 신학적으로 예수 그리스도가 누구인지를 다룬다.
pneumatologi,성령론,Pneumatologi mempelajari pribadi dan karya Roh Kudus.,성령론은 성령님의 인격과 사역을 연구한다.
anthropologi teologi,신학적 인간론,Anthropologi teologi membahas hakikat manusia menurut Alkitab.,신학적 인간론은 성경에 따른 인간의 본질을 다룬다.
hamartologi,죄론,Hamartologi adalah studi tentang dosa dan dampaknya.,죄론은 죄와 그 영향에 관한 연구이다.
angelologi,천사론,Angelologi mempelajari malaikat dan peranannya dalam rencana Allah.,천사론은 천사와 하나님의 계획 안에서의 역할을 연구한다.
eklektisisme,절충주의,Eklektisisme dalam teologi dapat membahayakan kemurnian doktrin.,신학에서의 절충주의는 교리의 순수성을 위협할 수 있다.
kanon Alkitab,성경 정경,Kanon Alkitab ditetapkan melalui proses panjang dalam sejarah gereja.,성경 정경은 교회 역사에서 긴 과정을 통해 확정되었다.
inspirasi Alkitab,성경 영감,Inspirasi Alkitab berarti Allah mengilhami para penulisnya.,성경 영감은 하나님이 기록자들에게 영감을 주셨다는 것을 의미한다.
infalibilitas,무오성,Infalibilitas Alkitab berarti Alkitab bebas dari kesalahan.,성경의 무오성은 성경에 오류가 없음을 의미한다.
otorisasi Alkitab,성경의 권위,Otorisasi Alkitab melampaui semua otoritas manusia.,성경의 권위는 모든 인간의 권위를 초월한다.
menguduskan,거룩하게 하다,Roh Kudus bekerja untuk menguduskan hati kita.,성령님은 우리의 마음을 거룩하게 하기 위해 일하신다.
memperbarui,새롭게 하다,Tuhan memperbarui kekuatan orang yang berharap kepada-Nya.,주님은 그분을 바라는 자의 힘을 새롭게 하신다.
takhta putih,흰 보좌,Semua orang akan diadili di hadapan takhta putih Allah.,모든 사람은 하나님의 흰 보좌 앞에서 심판받을 것이다.
buku kehidupan,생명책,Nama orang percaya tercatat dalam buku kehidupan.,믿는 자의 이름은 생명책에 기록되어 있다.
Yerusalem baru,새 예루살렘,Yerusalem baru turun dari surga sebagai mempelai Kristus.,새 예루살렘이 그리스도의 신부로 하늘에서 내려온다.
millenium,천년 왕국,Millenium adalah periode pemerintahan Kristus selama seribu tahun.,천년 왕국은 그리스도의 천 년 통치 기간이다.
tribulasi,환난,Tribulasi besar akan mendahului kedatangan Kristus kedua.,대환난은 그리스도의 재림에 앞서 올 것이다.
