remaja,청소년,Anak remaja perlu perhatian orang tua.,청소년 자녀에게는 부모의 관심이 필요하다.
om,삼촌/아저씨 (구어),Om saya datang dari Bandung kemarin.,제 삼촌이 어제 반둥에서 오셨어요.
tante,이모/아주머니 (구어),Tante membawa oleh-oleh dari kampung.,이모가 고향에서 선물을 가져오셨다.
sepupu,사촌,Sepupu saya menikah bulan depan.,제 사촌이 다음 달에 결혼합니다.
keponakan,조카,Keponakan saya baru lulus SMA.,제 조카가 막 고등학교를 졸업했어요.
menantu,사위/며느리,Menantunya sangat rajin membantu di rumah.,그의 며느리는 집안일을 아주 부지런히 돕는다.
mertua,시부모/장인장모,Kami mengunjungi mertua setiap akhir pekan.,우리는 주말마다 시부모님을 찾아뵙는다.
ipar,처남/시누이 등 인척,Ipar saya tinggal di rumah sebelah.,제 처남은 옆집에 삽니다.
kerabat,친척,Banyak kerabat datang saat pernikahan itu.,그 결혼식에 친척이 많이 왔다.
keluarga besar,대가족/친족 전체,Keluarga besar kami berkumpul setiap Natal.,우리 친척들은 성탄절마다 모입니다.
saudara kandung,친형제자매,Dia punya tiga saudara kandung.,그는 친형제가 셋 있다.
ayah tiri,계부,Ayah tirinya memperlakukannya dengan baik.,그의 계부는 그를 잘 대해 주었다.
ibu tiri,계모,Ibu tirinya merawatnya sejak kecil.,그의 계모가 어릴 때부터 그를 길렀다.
anak angkat,양자/양녀,Mereka membesarkan seorang anak angkat.,그들은 양자 한 명을 길렀다.
leluhur,조상,Tanah itu warisan dari leluhur mereka.,그 땅은 그들 조상에게서 물려받은 것이다.
nenek moyang,선조,Nenek moyang kami berasal dari Jawa Tengah.,우리 선조는 중부 자바 출신이다.
keturunan,자손/후손,Dia keturunan keluarga pendeta.,그는 목사 가문의 후손이다.
marga,씨족/성씨,Orang Batak memakai marga di belakang namanya.,바탁 사람들은 이름 뒤에 씨족명을 붙인다.
silsilah,족보/계보,Silsilah keluarga itu tercatat rapi.,그 가문의 족보는 잘 기록되어 있다.
Pak,아저씨/선생님 (성인 남성 호칭),"Pak, tolong berhenti di depan sana.","기사님, 저 앞에서 세워 주세요."
Bu,아주머니/선생님 (성인 여성 호칭),"Bu, harganya berapa satu kilo?","아주머니, 한 킬로에 얼마예요?"
Mas,형/오빠 (자바 지역 남성 호칭),"Mas, tolong minta air putih satu.","저기요, 물 한 잔만 주세요."
Mbak,누나/언니 (자바 지역 여성 호칭),"Mbak, ada ukuran yang lebih besar?","저기요, 더 큰 사이즈 있어요?"
Kak,형/누나 (손위 사람 호칭),"Kak, boleh saya duduk di sini?","언니, 여기 앉아도 될까요?"
Dik,동생아 (손아래 사람 호칭),"Dik, tolong ambilkan buku itu.","얘야, 저 책 좀 갖다 줄래?"
Bang,형님 (수마트라·자카르타 남성 호칭),"Bang, ke stasiun berapa ongkosnya?","형님, 역까지 요금이 얼마예요?"
Nak,얘야 (어른이 아이를 부를 때),"Nak, sudah makan siang belum?","얘야, 점심은 먹었니?"
Tuan,~씨/선생님 (격식 남성 호칭),Tuan Wijaya sudah menunggu di ruang tamu.,위자야 씨가 응접실에서 기다리고 계십니다.
Nyonya,부인/여사 (격식 기혼 여성 호칭),Nyonya Sari adalah pemilik toko ini.,사리 여사가 이 가게 주인입니다.
Saudara,귀하/형제 (격식 호칭),"Saudara sekalian, mari kita berdoa.","형제 여러분, 함께 기도합시다."
pacar,애인/연인,Dia memperkenalkan pacarnya kepada keluarga.,그는 애인을 가족에게 소개했다.
tunangan,약혼자,Tunangannya bekerja di rumah sakit.,그의 약혼자는 병원에서 일한다.
janda,과부/이혼녀,Janda itu membesarkan anaknya seorang diri.,그 과부는 홀로 아이를 키웠다.
duda,홀아비/이혼남,Duda itu tinggal bersama ibunya.,그 홀아비는 어머니와 함께 산다.
yatim piatu,고아,Gereja kami membantu anak yatim piatu.,우리 교회는 고아들을 돕습니다.
almarhum,고인/고(故)~,Almarhum ayahnya seorang guru.,고인이 된 그의 아버지는 선생님이셨다.
pernikahan,결혼(식),Pernikahan mereka diadakan di gereja.,그들의 결혼식은 교회에서 열렸다.
pengantin,신랑/신부,Kedua pengantin terlihat sangat bahagia.,신랑 신부 두 사람이 아주 행복해 보였다.
bercerai,이혼하다,Mereka bercerai setelah sepuluh tahun menikah.,그들은 결혼 십 년 만에 이혼했다.
hamil,임신한,Kakak saya sedang hamil anak kedua.,제 언니는 둘째를 임신 중입니다.
mengandung,임신하다/품다,Dia mengandung selama sembilan bulan.,그는 아홉 달 동안 아이를 뱄다.
mengasuh,돌보다/양육하다,Nenek yang mengasuh anak-anak itu.,그 아이들을 돌보시는 분은 할머니다.
membesarkan,키우다/길러 내다,Ibu membesarkan kami dengan penuh kasih.,어머니는 사랑으로 우리를 키우셨다.
rumah tangga,가정/살림,Mereka membangun rumah tangga yang harmonis.,그들은 화목한 가정을 이루었다.
