agaknya,아마/~인 듯하다,Agaknya dia sudah mengetahui kabar itu.,아마 그는 그 소식을 이미 알고 있는 듯하다.
barangkali,혹시/아마도,Barangkali ada yang bisa membantu saya di sini.,혹시 여기에 나를 도와줄 수 있는 분이 계실까요.
kiranya,바라건대/원하건대,Kiranya Tuhan memberkati perjalanan kita.,바라건대 주님이 우리의 여정을 축복해 주시기를.
kelihatannya,보아하니/~처럼 보인다,Kelihatannya hari ini akan cerah.,보아하니 오늘은 맑을 것 같다.
tampaknya,보아하니/~인 것 같다,Tampaknya rapat ini akan berlangsung lama.,보아하니 이 회의는 오래 걸릴 것 같다.
nampaknya,보아하니/~인 듯하다,Nampaknya dia tidak setuju dengan usul itu.,보아하니 그는 그 제안에 동의하지 않는 것 같다.
pastinya,확실히/당연히,Pastinya dia akan mendukung keputusan ini.,확실히 그는 이 결정을 지지할 것이다.
tentunya,물론/당연히,Tentunya kita semua ingin yang terbaik untuk keluarga.,물론 우리 모두는 가족을 위해 최선을 원한다.
jelas-jelas,명백히/뻔히,Dia jelas-jelas tidak mau mendengarkan nasihat itu.,그는 명백히 그 충고를 듣고 싶어 하지 않았다.
pada dasarnya,기본적으로/근본적으로,Pada dasarnya manusia membutuhkan kasih sayang.,기본적으로 인간은 사랑을 필요로 한다.
pada umumnya,일반적으로,Pada umumnya orang Indonesia ramah kepada orang asing.,일반적으로 인도네시아 사람들은 외국인에게 친절하다.
pada hakikatnya,본질적으로/실제로는,Pada hakikatnya semua manusia diciptakan sederajat.,본질적으로 모든 인간은 동등하게 창조되었다.
secara umum,전반적으로/대체로,Secara umum cuaca di Indonesia panas dan lembab.,전반적으로 인도네시아의 날씨는 덥고 습하다.
tanpa sadar,자신도 모르게/무의식적으로,Tanpa sadar dia sudah berjalan sangat jauh.,자신도 모르게 그는 이미 매우 멀리 걸어왔다.
tanpa henti,쉬지 않고/끊임없이,Mereka bekerja tanpa henti selama dua hari.,그들은 이틀 동안 쉬지 않고 일했다.
tanpa ragu,망설임 없이/주저 없이,Dia menjawab pertanyaan itu tanpa ragu.,그는 그 질문에 망설임 없이 대답했다.
tanpa terkecuali,예외 없이,Semua siswa wajib hadir tanpa terkecuali.,모든 학생은 예외 없이 출석해야 한다.
berbalas,서로 주고받으며,Mereka berbalas senyum saat bertemu.,그들은 만날 때 서로 미소를 주고받았다.
seolah-olah,마치 ~인 것처럼,Dia berbicara seolah-olah dia sudah tahu segalanya.,그는 마치 모든 것을 이미 아는 것처럼 말했다.
seakan-akan,마치 ~인 양,Semua berjalan seakan-akan tidak terjadi apa-pun.,마치 아무 일도 없었던 양 모든 것이 돌아갔다.
memang benar,정말로 맞다/과연,Memang benar bahwa kesabaran itu membawa hasil.,인내가 결실을 맺는다는 것은 정말로 맞는 말이다.
