ternyata,알고 보니/사실은,Ternyata dia sudah tahu tentang hal itu.,알고 보니 그는 그 일에 대해 이미 알고 있었다.
juga,~도/또한,Saya juga ingin ikut pergi bersama kalian.,나도 너희와 함께 가고 싶다.
pun,~도/~조차,Dia pun tidak tahu jawabannya.,그조차도 그 답을 몰랐다.
malah,오히려/도리어,Bukannya minta maaf malah dia marah.,사과하기는커녕 오히려 그는 화를 냈다.
justru,오히려/바로,Justru karena sulit itulah kita harus berusaha lebih keras.,바로 어렵기 때문에 우리는 더 열심히 노력해야 한다.
padahal,사실은/~임에도 불구하고,Dia bilang tidak lapar padahal perutnya berbunyi.,그는 배고프지 않다고 했지만 사실 배에서 소리가 났다.
sebenarnya,사실은/원래는,Sebenarnya saya tidak setuju dengan keputusan itu.,사실은 나는 그 결정에 동의하지 않는다.
sebetulnya,사실은/솔직히,Sebetulnya ada sesuatu yang ingin saya sampaikan.,솔직히 말씀드리고 싶은 게 있습니다.
bahkan,심지어/게다가,Dia tidak makan bahkan tidak minum seharian.,그는 하루 종일 먹지도 심지어 마시지도 않았다.
apalagi,더욱이/게다가,Dia tidak suka sayur apalagi buah.,그는 채소를 싫어하고 더욱이 과일도 싫어한다.
lagipula,게다가/또한,Lagipula kita tidak punya cukup waktu untuk itu.,게다가 우리는 그것을 위한 충분한 시간이 없다.
namun,그러나/하지만,Dia bekerja keras namun hasilnya belum memuaskan.,그는 열심히 일했으나 결과는 아직 만족스럽지 않다.
walaupun,~임에도 불구하고/비록,Walaupun hujan dia tetap pergi bekerja.,비가 옴에도 불구하고 그는 여전히 출근했다.
kembali,다시/돌아와서,Silakan kembali kapan saja Anda mau.,언제든지 원하실 때 다시 오세요.
terus,계속/계속해서,Terus berjalan jangan berhenti di sini.,계속 걸어가 여기서 멈추지 마.
langsung,바로/직접,Saya langsung pulang setelah rapat selesai.,나는 회의가 끝난 후 바로 집에 갔다.
hampir,거의/하마터면,Saya hampir terlambat tadi pagi.,나는 오늘 아침에 거의 늦을 뻔했다.
jelas,분명히/확실히,Dia jelas berbohong kepada kita semua.,그는 분명히 우리 모두에게 거짓말을 했다.
perlahan,천천히/서서히,Dia perlahan membuka pintu itu.,그는 천천히 그 문을 열었다.
sepenuhnya,완전히/전적으로,Saya sepenuhnya bertanggung jawab atas kesalahan ini.,나는 이 실수에 대해 전적으로 책임이 있다.
khususnya,특히/특별히,Dia suka musik khususnya jazz.,그는 음악을 좋아하는데 특히 재즈를 좋아한다.
umumnya,일반적으로/보통,Umumnya toko tutup pada hari Minggu.,일반적으로 가게들은 일요일에 문을 닫는다.
biasanya,보통/대개,Biasanya saya bangun pukul enam pagi.,나는 보통 오전 여섯 시에 일어난다.
terutama,특히/주로,Saya suka buah terutama mangga dan durian.,나는 과일을 좋아하는데 특히 망고와 두리안을 좋아한다.
