Tuhan Yesus yang kami kasihi,사랑하는 주 예수님,"Tuhan Yesus yang kami kasihi, terima kasih untuk hari ini.","사랑하는 주 예수님, 오늘 하루 감사합니다."
Allah Bapa yang penuh kasih,사랑이 충만하신 아버지 하나님,"Allah Bapa yang penuh kasih, dengarlah doa kami.","사랑이 충만하신 아버지 하나님, 저희 기도를 들어 주소서."
Kami bersyukur,저희가 감사드립니다,Kami bersyukur untuk kesehatan dan pekerjaan kami.,건강과 일자리를 주심에 감사드립니다.
Kami berterima kasih,저희가 감사드립니다,Kami berterima kasih atas penyertaan-Mu setiap hari.,날마다 함께하심에 감사드립니다.
Kami serahkan,저희가 맡겨 드립니다,Kami serahkan hari esok ke dalam tangan-Mu.,내일을 주님의 손에 맡겨 드립니다.
Berkatilah,축복하여 주소서,Berkatilah pekerjaan tangan kami di negeri ini.,이 땅에서 저희 손이 하는 일을 축복하여 주소서.
Sertailah,함께하여 주소서,Sertailah saudara kami yang bekerja jauh dari sini.,멀리서 일하는 저희 형제와 함께하여 주소서.
Ampunilah,용서하여 주소서,Ampunilah dosa dan kesalahan kami hari ini.,오늘 저희의 죄와 허물을 용서하여 주소서.
Jagalah,지켜 주소서,Jagalah keluarga kami yang ada di kampung halaman.,고향에 있는 저희 가족을 지켜 주소서.
Kuatkanlah,강하게 하여 주소서,Kuatkanlah hati kami yang sedang lelah.,지친 저희 마음을 강하게 하여 주소서.
Pimpinlah,인도하여 주소서,Pimpinlah langkah kami hari demi hari.,날마다 저희 걸음을 인도하여 주소서.
Tolonglah,도와주소서,Tolonglah kami yang sedang menghadapi kesulitan.,어려움을 겪는 저희를 도와주소서.
Tuntunlah,이끌어 주소서,Tuntunlah kami pada jalan yang benar.,저희를 옳은 길로 이끌어 주소서.
Lindungilah,보호하여 주소서,Lindungilah kami dalam perjalanan pulang nanti.,돌아가는 길에 저희를 보호하여 주소서.
Sembuhkanlah,고쳐 주소서,Sembuhkanlah saudara kami yang terbaring sakit.,병상에 누운 저희 형제를 고쳐 주소서.
Hiburlah,위로하여 주소서,Hiburlah hati yang sedang berduka.,슬퍼하는 마음을 위로하여 주소서.
Dengarkanlah doa kami,저희 기도를 들어 주소서,Dengarkanlah doa kami yang sederhana ini.,이 보잘것없는 저희 기도를 들어 주소서.
Terpujilah Tuhan,주님을 찬양합니다,Terpujilah Tuhan atas kebaikan-Nya yang tidak berkesudahan.,끝없는 선하심으로 주님을 찬양합니다.
Dalam nama Tuhan Yesus,예수님의 이름으로,"Dalam nama Tuhan Yesus, kami berdoa. Amin.",예수님의 이름으로 기도합니다. 아멘.
