musim,계절,Indonesia hanya memiliki dua musim yaitu hujan dan kemarau.,인도네시아는 우기와 건기 두 계절만 있다.
musim hujan,우기,Musim hujan biasanya dimulai sekitar bulan Oktober.,우기는 보통 10월경에 시작된다.
musim kemarau,건기,Musim kemarau membuat sungai-sungai mengering.,건기에는 강들이 마른다.
udara,공기,Udara di pegunungan terasa segar dan bersih.,산속의 공기는 신선하고 깨끗하게 느껴진다.
suhu,온도,Suhu udara hari ini mencapai tiga puluh empat derajat Celsius.,오늘 기온은 섭씨 34도에 달한다.
cuaca,날씨,Cuaca hari ini sangat cerah dan menyenangkan.,오늘 날씨는 매우 맑고 쾌적하다.
badai,폭풍,Badai dahsyat itu menghancurkan banyak rumah di daerah pesisir.,그 강력한 폭풍은 해안 지역의 많은 집을 무너뜨렸다.
embun,이슬,Embun pagi menempel di atas daun-daun segar.,아침 이슬이 신선한 잎들 위에 맺혀 있다.
mengalir,흐르다,Air sungai mengalir deras setelah hujan lebat.,폭우 후 강물이 거세게 흘렀다.
meluap,넘쳐흐르다,Sungai meluap akibat hujan deras semalam.,어젯밤 폭우로 강물이 넘쳐흘렀다.
meresap,스며들다/흡수되다,Air perlahan meresap ke dalam tanah.,물이 서서히 땅속으로 스며들었다.
menguap,증발하다,Air menguap lebih cepat saat dipanaskan.,물은 가열하면 더 빨리 증발한다.
membeku,얼다/굳다,Air di luar membeku karena suhu sangat dingin.,기온이 너무 낮아 밖의 물이 얼었다.
meleleh,녹다/녹아내리다,Es krim itu meleleh karena terlalu lama di bawah sinar matahari.,아이스크림이 햇볕 아래 너무 오래 있어 녹아내렸다.
mengorbit,궤도를 돌다,Satelit itu mengorbit bumi setiap 90 menit.,그 위성은 90분마다 지구 궤도를 돈다.
gerimis,이슬비/보슬비,Sejak sore turun gerimis terus.,저녁부터 이슬비가 계속 내린다.
guntur,천둥,Suara guntur mengagetkan anak-anak.,천둥소리가 아이들을 놀라게 했다.
mendung,흐린/구름 낀,Langit mendung sejak pagi tadi.,오늘 아침부터 하늘이 흐리다.
cerah,맑은/화창한,Cuaca hari ini cerah sekali.,오늘 날씨는 아주 화창하다.
terik,땡볕의/쨍쨍한,Matahari terik pada siang hari.,한낮에는 햇볕이 쨍쨍하다.
kemarau,건기/가뭄철,Sumur mengering saat kemarau panjang.,긴 건기에는 우물이 마른다.
angin topan,태풍,Angin topan merusak banyak rumah.,태풍이 많은 집을 부쉈다.
bencana alam,자연재해,Indonesia sering dilanda bencana alam.,인도네시아는 자연재해를 자주 겪는다.
gempa bumi,지진,Gempa bumi terasa sampai kota sebelah.,지진이 옆 도시까지 느껴졌다.
tsunami,쓰나미/해일,Tsunami itu terjadi setelah gempa besar.,그 쓰나미는 큰 지진 뒤에 일어났다.
letusan,분화/폭발,Letusan gunung itu terdengar sampai jauh.,그 산의 분화 소리가 멀리까지 들렸다.
abu vulkanik,화산재,Abu vulkanik menutupi atap rumah warga.,화산재가 주민들 집 지붕을 덮었다.
tanah longsor,산사태,Tanah longsor menutup jalan desa.,산사태가 마을 길을 막았다.
kekeringan,가뭄,Petani menderita karena kekeringan panjang.,긴 가뭄으로 농민들이 고통받는다.
teluk,만(灣),Kapal berlabuh di teluk yang tenang.,배가 잔잔한 만에 정박했다.
selat,해협,Selat itu memisahkan dua pulau besar.,그 해협이 두 큰 섬을 갈라놓는다.
tanjung,곶/갑(岬),Mercusuar berdiri di ujung tanjung.,등대가 곶 끝에 서 있다.
pesisir,연안/해안 지대,Banyak nelayan tinggal di daerah pesisir.,연안 지역에는 어부가 많이 산다.
dataran tinggi,고원/고지대,Udara di dataran tinggi lebih sejuk.,고원 지대의 공기는 더 시원하다.
dataran rendah,저지대/평야,Padi banyak ditanam di dataran rendah.,벼는 저지대에 많이 심는다.
