setelah,~한 후에,Setelah makan kami pergi berjalan-jalan.,식사 후 우리는 산책하러 갔다.
sebelum,~하기 전에,Cuci tanganmu sebelum makan.,밥 먹기 전에 손을 씻어라.
sambil,~하면서,Dia mendengarkan musik sambil memasak.,그는 요리하면서 음악을 듣는다.
hingga,~에 이르기까지,Dia menunggu hingga larut malam.,그는 밤늦게까지 기다렸다.
lalu,그러고 나서,Dia mandi lalu berangkat kerja.,그는 샤워하고 나서 출근했다.
kemudian,그다음에,Kami makan malam kemudian menonton film.,우리는 저녁을 먹고 그다음에 영화를 봤다.
maka,그러므로,Kamu sudah berjanji maka tepatilah.,네가 약속했으니 지켜라.
jadi,그래서/그러니까,Hujan turun jadi kami tidak jadi pergi.,비가 와서 우리는 결국 가지 않았다.
serta,및/그리고 (격식),Ayah serta ibu hadir di acara itu.,아버지와 어머니가 그 행사에 참석하셨다.
melainkan,~이 아니라 (오히려),Dia bukan guru melainkan dokter.,그는 선생님이 아니라 의사다.
yaitu,즉/다시 말해,Ada satu syarat yaitu datang tepat waktu.,조건이 하나 있는데 즉 제시간에 오는 것이다.
yakni,곧/즉 (격식),Dua hal penting yakni doa dan ketekunan.,중요한 두 가지 곧 기도와 인내다.
misalnya,예를 들면,Banyak buah tropis misalnya mangga dan durian.,열대 과일이 많은데 예를 들면 망고와 두리안이다.
sedangkan,반면에,Kakak suka olahraga sedangkan adik suka membaca.,형은 운동을 좋아하는 반면 동생은 독서를 좋아한다.
asalkan,~하기만 하면,Saya ikut asalkan kamu juga datang.,너도 온다면 나도 갈게.
kecuali,~을 제외하고,Semua hadir kecuali dia.,그를 제외하고 모두 참석했다.
oleh sebab itu,그런 까닭에,Dia tidak belajar oleh sebab itu nilainya jelek.,그는 공부하지 않았고 그런 까닭에 성적이 나빴다.
akibatnya,그 결과,Dia lupa membawa kunci akibatnya tidak bisa masuk.,그는 열쇠를 잊고 와서 그 결과 들어가지 못했다.
dengan kata lain,다시 말해서,Dia menolak dengan kata lain dia tidak setuju.,그는 거절했는데 다시 말해 동의하지 않는다는 것이다.
