Yakub,야곱,Yakub bergumul dengan Allah dan namanya diubah menjadi Israel.,야곱은 하나님과 씨름하여 이름이 이스라엘로 바뀌었다.
Ribka,리브가,Ribka adalah istri Ishak yang dipilih oleh Allah.,리브가는 하나님이 선택하신 이삭의 아내이다.
Rahel,라헬,Rahel adalah istri yang sangat dikasihi oleh Yakub.,라헬은 야곱이 매우 사랑한 아내이다.
Lea,레아,Lea adalah kakak Rahel yang menjadi istri pertama Yakub.,레아는 라헬의 언니로 야곱의 첫 번째 아내가 되었다.
Harun,아론,Harun adalah kakak Musa yang menjadi imam besar pertama.,아론은 모세의 형으로 첫 번째 대제사장이 되었다.
Debora,드보라,Debora adalah hakim dan nabiah yang memimpin Israel.,드보라는 이스라엘을 이끈 사사이자 여선지자이다.
Hana,한나,Hana berdoa dengan sungguh-sungguh dan melahirkan Samuel.,한나는 간절히 기도하여 사무엘을 낳았다.
Samuel,사무엘,Samuel adalah nabi dan hakim terakhir bangsa Israel.,사무엘은 이스라엘의 마지막 선지자이자 사사였다.
Yonatan,요나단,Yonatan adalah sahabat setia Daud sejak muda.,요나단은 다윗의 어릴 때부터 신실한 친구였다.
Goliat,골리앗,Goliat dikalahkan oleh Daud dengan kuasa Tuhan.,골리앗은 주님의 능력으로 다윗에게 패배했다.
Elisa,엘리사,Elisa adalah murid dan penerus pelayanan nabi Elia.,엘리사는 선지자 엘리야의 제자이자 사역의 계승자이다.
Mikha,미가,Mikha menubuatkan bahwa Mesias akan lahir di Betlehem.,미가는 메시아가 베들레헴에서 태어날 것을 예언했다.
Zakharia,스가랴,Zakharia menubuatkan kedatangan raja yang menunggang keledai.,스가랴는 나귀를 타고 오시는 왕의 오심을 예언했다.
Maleakhi,말라기,Maleakhi adalah nabi terakhir dalam Perjanjian Lama.,말라기는 구약의 마지막 선지자이다.
Yohanes Pembaptis,세례 요한,Yohanes Pembaptis mempersiapkan jalan bagi kedatangan Yesus.,세례 요한은 예수님의 오심을 위해 길을 예비했다.
Nikodem,니고데모,Nikodem datang kepada Yesus pada malam hari untuk belajar.,니고데모는 배우기 위해 밤에 예수님께 왔다.
Maria Magdalena,막달라 마리아,Maria Magdalena adalah orang pertama yang melihat Yesus bangkit.,막달라 마리아는 부활하신 예수님을 처음 본 사람이다.
Zakheus,삭개오,Zakheus memanjat pohon ara untuk melihat Yesus.,삭개오는 예수님을 보기 위해 뽕나무에 올라갔다.
Yerusalem,예루살렘,Yerusalem adalah kota suci dalam Alkitab.,예루살렘은 성경 속 거룩한 도시이다.
Betlehem,베들레헴,Yesus lahir di Betlehem sesuai nubuatan.,예수님은 예언에 따라 베들레헴에서 태어나셨다.
Galilea,갈릴리,Yesus banyak melayani di wilayah Galilea.,예수님은 갈릴리 지역에서 많은 사역을 하셨다.
Mesir,이집트/애굽,Bangsa Israel dibebaskan dari perbudakan di Mesir.,이스라엘 민족은 이집트의 노예 생활에서 해방되었다.
Sinai,시내산,Musa menerima sepuluh perintah Allah di gunung Sinai.,모세는 시내산에서 하나님의 십계명을 받았다.
Yordania,요단강,Yesus dibaptis di sungai Yordania oleh Yohanes.,예수님은 요한에게 요단강에서 세례를 받으셨다.
Eden,에덴,Taman Eden adalah tempat tinggal Adam dan Hawa mula-mula.,에덴동산은 아담과 하와의 본래 거처였다.
Golgota,골고다,Yesus disalibkan di bukit Golgota.,예수님은 골고다 언덕에서 십자가에 달리셨다.
Nazaret,나사렛,Yesus bertumbuh dewasa di kota Nazaret.,예수님은 나사렛 도시에서 성장하셨다.
Kapernaum,가버나움,Kapernaum adalah pusat pelayanan Yesus di Galilea.,가버나움은 갈릴리에서의 예수님 사역 중심지였다.
Babel,바벨,Menara Babel adalah simbol kesombongan manusia.,바벨탑은 인간의 교만의 상징이다.
Sodom,소돔,Sodom dihancurkan karena kejahatan penduduknya.,소돔은 주민들의 악함으로 인해 멸망했다.
Kanaan,가나안,Tanah Kanaan adalah tanah perjanjian yang diberikan Allah kepada Israel.,가나안 땅은 하나님이 이스라엘에게 주신 약속의 땅이다.
Efesus,에베소,Paulus menulis surat kepada jemaat di Efesus.,바울은 에베소 교회에 편지를 썼다.
Korintus,고린도,Jemaat Korintus menghadapi banyak masalah rohani dan moral.,"고린도 교회는 많은 영적, 도덕적 문제를 겪었다."
Roma,로마,Paulus menulis surat Roma yang kaya teologi.,바울은 신학적으로 풍부한 로마서를 썼다.
Patmos,밧모섬,Yohanes menerima wahyu dari Allah di pulau Patmos.,요한은 밧모섬에서 하나님의 계시를 받았다.
Mazmur,시편,Mazmur adalah kumpulan nyanyian pujian dan doa.,시편은 찬양과 기도의 모음집이다.
Amsal,잠언,Amsal mengajarkan hikmat untuk kehidupan sehari-hari.,잠언은 일상생활을 위한 지혜를 가르친다.
Kejadian,창세기,Kejadian menceritakan awal penciptaan dan sejarah manusia.,창세기는 창조의 시작과 인류의 역사를 기록한다.
kitab Imamat,레위기,Kitab Imamat berisi hukum dan peraturan ibadah Israel.,레위기는 이스라엘 예배의 법과 규정을 담고 있다.
Ulangan,신명기,Ulangan berisi khotbah terakhir Musa kepada bangsa Israel.,신명기는 이스라엘 민족에게 하는 모세의 마지막 설교를 담고 있다.
kitab Bilangan,민수기,Kitab Bilangan mencatat perjalanan Israel di padang gurun.,민수기는 광야에서의 이스라엘의 여정을 기록한다.
