kecuali,제외하고/~만 빼고,Tidak ada yang bisa menyelamatkan kecuali Yesus.,예수 외에는 아무도 구원할 수 없다.
tersebar,퍼지다/흩어지다,Berita Injil tersebar ke seluruh penjuru dunia.,복음 소식이 온 세상 구석구석으로 퍼져 나갔다.
saleh,경건한/신앙심 깊은,Hiduplah sebagai orang yang saleh di hadapan Allah.,하나님 앞에서 경건한 사람으로 살아라.
menguburkan,매장하다/묻다,Mereka pergi untuk menguburkan Stefanus dengan khidmat.,그들은 경건히 스데반을 장사하러 갔다.
mayat,시신/주검,Mayat Stefanus dikuburkan oleh orang-orang yang takut akan Allah.,스데반의 시신은 하나님을 경외하는 사람들에게 장사되었다.
meratapinya,그를 애도하다/통곡하다,Banyak orang meratapinya dengan airmata duka.,많은 사람들이 슬픔의 눈물로 그를 애도했다.
membinasakan,멸하다/파괴하다,Saulus berusaha membinasakan jemaat Tuhan.,사울은 주님의 교회를 멸하려 했다.
menyeret,끌다/질질 끌다,Ia menyeret orang-orang percaya ke dalam penjara.,그는 믿는 사람들을 감옥으로 끌어갔다.
menyerahkan,넘겨주다/인도하다,Saulus menyerahkan mereka kepada penjara.,사울은 그들을 감옥에 넘겨주었다.
penjara,감옥/옥,Petrus dibebaskan dari penjara oleh malaikat.,베드로는 천사에 의해 감옥에서 해방되었다.
menjelajah,두루 다니다/탐험하다,Para misionaris menjelajah banyak daerah untuk memberitakan Injil.,선교사들은 복음을 전하기 위해 많은 지역을 두루 다녔다.
seharusnya,마땅히/당연히,Kita seharusnya bersyukur kepada Tuhan setiap saat.,우리는 언제나 마땅히 하나님께 감사해야 한다.
tepi,가장자리/끝,Yesus berdiri di tepi danau Genesaret.,예수께서 게네사렛 호숫가에 서 계셨다.
mekar,피다/꽃이 피다,Iman yang mekar akan menghasilkan buah yang baik.,꽃피는 믿음은 좋은 열매를 맺는다.
mengantarkan,데려다주다/인도하다,Roh Kudus mengantarkan kita kepada seluruh kebenaran.,성령께서 우리를 모든 진리로 인도하신다.
berpamitan,작별 인사를 하다,Paulus berpamitan kepada jemaat dengan penuh kasih.,바울은 사랑으로 교회에 작별 인사를 했다.
merasakan,느끼다/체험하다,Kita dapat merasakan kasih Allah dalam keseharian.,우리는 일상에서 하나님의 사랑을 느낄 수 있다.
gambar,그림/형상,Manusia diciptakan menurut gambar dan rupa Allah.,인간은 하나님의 형상과 모양을 따라 창조되었다.
perantau,나그네/이주자,Kita adalah perantau di dunia ini menuju rumah yang kekal.,우리는 영원한 집을 향해 가는 이 세상의 나그네이다.
terbentuk,형성되다/이루어지다,Karakter yang baik terbentuk melalui cobaan.,좋은 성품은 시련을 통해 형성된다.
penjuru,구석/방향/사방,Injil harus diberitakan ke seluruh penjuru bumi.,복음은 온 땅 사방으로 전해져야 한다.
menggambarkan,묘사하다/나타내다,Perumpamaan ini menggambarkan kasih Allah kepada kita.,이 비유는 우리를 향한 하나님의 사랑을 나타낸다.
proskartereo,지속하다/전념하다(헬라어),Proskartereo berarti bertekun dengan sungguh-sungguh dalam doa.,프로스카르테레오는 기도에 진지하게 전념한다는 뜻이다.
menerus,지속적인/계속되는,Doa yang terus-menerus mengubah hati kita.,지속적인 기도는 우리의 마음을 변화시킨다.
melekat,붙어 있다/달라붙다,Tinggallah melekat pada pokok anggur yang sejati.,참 포도나무에 붙어 있으라.
bergantung,의존하다/매달리다,Hidupku sepenuhnya bergantung pada anugerah Tuhan.,내 삶은 전적으로 하나님의 은혜에 의존한다.
menyerah,항복하다/포기하다,Jangan menyerah dalam menghadapi cobaan hidup.,삶의 시련 앞에서 포기하지 말라.
pengajaran,가르침/교훈,Pengajaran Yesus penuh dengan hikmat dan kebenaran.,예수님의 가르침은 지혜와 진리로 가득하다.
menghabiskan,소비하다/다 쓰다,Jangan menghabiskan hidupmu tanpa tujuan yang mulia.,고귀한 목적 없이 삶을 낭비하지 말라.
kekhawatiran,염려/걱정,Serahkan semua kekhawatiranmu kepada Tuhan.,모든 염려를 하나님께 맡기라.
ketidakpastian,불확실성/불안,"Di tengah ketidakpastian hidup, iman menjadi penopang.","삶의 불확실성 가운데, 믿음이 버팀목이 된다."
mencurahkan,쏟아붓다/부어 주다,Allah mencurahkan kasih-Nya kepada kita melalui Roh Kudus.,하나님께서 성령을 통해 우리에게 사랑을 부어 주신다.
seiman,같은 믿음의/동료 신자,Kita saling menguatkan sebagai saudara seiman.,우리는 같은 믿음의 형제자매로서 서로 힘을 준다.
tergeser,밀려나다/이탈하다,Jangan biarkan imanmu tergeser oleh godaan dunia.,믿음이 세상의 유혹에 밀려나지 않게 하라.
longgar,헐겁다/느슨하다,Iman yang longgar mudah digoyahkan oleh masalah.,느슨한 믿음은 문제로 쉽게 흔들린다.
terjaga,깨어 있다/지켜지다,Tetaplah terjaga dan berdoa agar tidak jatuh ke dalam pencobaan.,시험에 들지 않도록 깨어 기도하라.
nyata,명백한/분명한,Kasih Allah nyata melalui pengorbanan Yesus di kayu salib.,하나님의 사랑은 십자가에서 예수님의 희생을 통해 분명히 나타났다.
benda,물건/사물,Jangan melekat pada benda-benda duniawi yang sementara.,일시적인 세상 물건에 집착하지 말라.
ketulusan,진실됨/순수함,Allah menilai hati kita dengan penuh ketulusan.,하나님은 순수함으로 우리의 마음을 살피신다.
bersifat,성질이 있다/특성을 가지다,Kasih itu bersifat sabar dan murah hati.,사랑은 오래 참고 자비로운 특성을 가진다.
keintiman,친밀함/친밀한 관계,Doa membangun keintiman kita dengan Allah.,기도는 하나님과의 친밀한 관계를 쌓아 준다.
tawa,웃음/웃음소리,Suara tawa anak-anak mengisi rumah dengan sukacita.,아이들의 웃음소리가 집을 기쁨으로 가득 채운다.
diajak,초대받다/함께하자는 권유를 받다,Kita semua diajak untuk ikut dalam misi Allah.,우리 모두는 하나님의 사명에 함께하도록 초대받았다.
lebar,넓은/폭이 넓은,Pintu kasih Allah terbuka lebar untuk semua orang.,하나님의 사랑의 문은 모든 사람에게 활짝 열려 있다.
mengatakan,말하다/이르다,Yesus mengatakan bahwa Dia adalah jalan kebenaran dan hidup.,예수께서 자신이 길이요 진리요 생명이라고 말씀하셨다.
komunisme,공산주의,Komunisme mencoba menghapus kepercayaan kepada Allah.,공산주의는 하나님에 대한 믿음을 지우려 했다.
menanggung,짊어지다/감당하다,Yesus menanggung dosa-dosa kita di kayu salib.,예수께서 십자가에서 우리의 죄를 짊어지셨다.
beban,짐/부담,Bawa semua bebanmu kepada Tuhan dan Ia akan menolong.,모든 짐을 주님께 가져가라 그러면 그분이 도우실 것이다.
gotong royong,협동/상호 부조,Semangat gotong royong mencerminkan kasih dalam komunitas.,협동 정신은 공동체 안의 사랑을 반영한다.
menanam,심다/파종하다,Siapa yang menanam kebaikan akan menuai berkat.,선을 심는 자는 복을 거둘 것이다.
padi,벼/논벼,Ladang padi yang subur adalah gambaran berkat Tuhan.,기름진 벼 논은 하나님의 축복의 모습이다.
menghadapi,직면하다/맞서다,Dengan iman kita bisa menghadapi segala tantangan.,믿음으로 우리는 모든 도전을 직면할 수 있다.
imbalan,보상/대가,Melayani Tuhan bukan untuk imbalan tetapi karena kasih.,하나님을 섬기는 것은 보상을 위해서가 아니라 사랑 때문이다.
menambahkan,더하다/추가하다,Allah akan menambahkan semua yang kita butuhkan.,하나님은 우리에게 필요한 모든 것을 더해 주실 것이다.
hasil,결과/열매/수확,Pohon dikenal dari hasil buahnya.,나무는 그 열매로 알 수 있다.
godaan,유혹/시험,Lawan setiap godaan dengan firman Allah.,하나님의 말씀으로 모든 유혹을 맞서라.
tergesa-gesa,서두르다/급히,Janganlah tergesa-gesa dalam mengambil keputusan penting.,중요한 결정을 내릴 때 서두르지 말라.
tanggung jawab,책임/의무,Setiap orang percaya memiliki tanggung jawab untuk memberitakan Injil.,모든 믿는 자는 복음을 전할 책임이 있다.
sembahkan,바치다/드리다,Sembahkan hidupmu sebagai persembahan yang hidup kepada Tuhan.,하나님께 네 삶을 살아 있는 제물로 드리라.
alur,흐름/줄거리,Ikutilah alur kehendak Allah dalam hidupmu.,삶에서 하나님의 뜻의 흐름을 따르라.
mengutus,보내다/파송하다,Allah mengutus Anak-Nya ke dunia untuk menyelamatkan kita.,하나님은 우리를 구원하시려고 아들을 세상에 보내셨다.
membentuk,형성하다/만들다,Tuhan membentuk kita menjadi bejana yang berguna.,주님은 우리를 유용한 그릇으로 형성하신다.
menyebarkan,퍼뜨리다/전파하다,Kita dipanggil untuk menyebarkan kabar baik kepada semua bangsa.,우리는 모든 민족에게 기쁜 소식을 전파하도록 부름받았다.
perhatikanlah,주목하라/살펴보라,Perhatikanlah benih yang ditaburkan di ladang.,밭에 뿌려진 씨앗을 살펴보라.
benih,씨앗/씨,Benih firman Tuhan ditabur ke dalam hati kita.,하나님 말씀의 씨앗이 우리 마음에 뿌려진다.
penyebaran,전파/보급,Penyebaran Injil adalah tugas utama gereja.,복음의 전파는 교회의 주된 사명이다.
penaburan,씨 뿌리기/파종,Musim penaburan benih adalah gambaran karya misi.,씨 뿌리는 계절은 선교 사역의 모습이다.
ditanamkan,심겨지다/심어지다,Firman Tuhan harus ditanamkan dalam hati sejak kecil.,하나님의 말씀은 어릴 때부터 마음에 심겨져야 한다.
puas,만족하다/흡족하다,Jiwaku puas hanya di dalam Tuhan saja.,내 영혼은 오직 하나님 안에서만 만족한다.
merentangkan,뻗다/펼치다,Allah merentangkan tangan kasih-Nya kepada kita.,하나님은 사랑의 손을 우리에게 뻗으신다.
persiapan,준비/준비 사항,Buatlah persiapan yang matang untuk melayani Tuhan.,하나님을 섬기기 위해 충분한 준비를 하라.
menyampaikan,전달하다/전하다,Kami diutus untuk menyampaikan berita damai sejahtera.,우리는 평화의 소식을 전하도록 파송되었다.
utusan,사자/사신/사절,Para rasul adalah utusan Allah kepada dunia.,사도들은 세상을 향한 하나님의 사자들이다.
pembawa,전달자/전하는 자,Jadilah pembawa damai di mana pun kamu berada.,어디에 있든지 평화의 전달자가 되어라.
lembab,습하다/축축하다,Tanah yang lembab sangat cocok untuk pertumbuhan benih.,습한 땅은 씨앗이 자라기에 매우 좋다.
mengganggunya,그것을 방해하다/훼방하다,Jangan biarkan apapun mengganggunya dalam melayani Tuhan.,무엇도 그가 하나님을 섬기는 것을 방해하지 못하게 하라.
ditaburkan,뿌려지다/파종되다,Benih itu ditaburkan di berbagai jenis tanah.,씨앗은 여러 종류의 땅에 뿌려졌다.
injak,밟다/짓밟다,Jangan injak benih yang baru mulai tumbuh.,막 자라기 시작한 씨앗을 밟지 말라.
habiskan,다 써버리다/소진하다,Habiskan hidupmu untuk kemuliaan Allah.,하나님의 영광을 위해 네 삶을 다 써버려라.
kuserahkan,나는 맡긴다/드린다(1인칭),Kuserahkan seluruh hidupku ke tangan-Mu Tuhan.,"주님, 내 모든 삶을 주님의 손에 맡깁니다."
penyesalan,후회/회한,Penyesalan yang benar membawa pertobatan yang sejati.,진정한 후회는 참된 회개로 이어진다.
kebanggaan,자부심/자랑거리,Kebanggaan kita hanyalah salib Kristus.,우리의 자랑은 오직 그리스도의 십자가뿐이다.
duka,슬픔/비통함,Tuhan menghibur kita di saat duka.,하나님은 슬픔의 때에 우리를 위로하신다.
hasrat,열망/갈망,Hasrat terdalamku adalah mengenal Kristus.,내 가장 깊은 열망은 그리스도를 아는 것이다.
terbayang,떠오르다/눈에 선하다,Wajah-Nya selalu terbayang dalam hati yang rindu.,그리운 마음에는 항상 그분의 얼굴이 떠오른다.
berkenan,기쁘시다/흡족하게 여기다,Lakukanlah yang berkenan di hadapan Tuhan.,하나님 앞에서 기쁘시게 여기시는 것을 행하라.
kelak,나중에/훗날,Kelak kita akan bertemu Tuhan muka dengan muka.,훗날 우리는 하나님을 얼굴을 마주 보며 만날 것이다.
utuslah,파송하소서/보내소서(명령형),Utuslah aku Tuhan untuk memberitakan kabar baik.,"주님, 기쁜 소식을 전하도록 나를 보내소서."
