meningkatkan,향상시키다,Dia berusaha meningkatkan kemampuan bahasa Inggrisnya.,그는 영어 실력을 향상시키려고 노력한다.
mengurangi,줄이다,Kita harus mengurangi penggunaan plastik.,우리는 플라스틱 사용을 줄여야 한다.
menambahkan,추가하다,Boleh saya menambahkan sedikit garam?,소금을 조금 추가해도 될까요?
mengganti,교체하다/바꾸다,Dia mengganti ban mobilnya yang bocor.,그는 펑크 난 차 타이어를 교체했다.
memperpanjang,연장하다,Saya ingin memperpanjang visa saya.,나는 비자를 연장하고 싶다.
memperbarui,갱신하다/업데이트하다,Jangan lupa memperbarui aplikasinya.,앱을 업데이트하는 것을 잊지 마세요.
membatalkan,취소하다,Dia terpaksa membatalkan rencananya.,그는 어쩔 수 없이 계획을 취소했다.
menunda,미루다/연기하다,Rapat itu ditunda hingga besok.,그 회의는 내일로 연기되었다.
menyetujui,동의하다/승인하다,Atasan menyetujui proposal saya.,상사가 나의 제안서를 승인했다.
menolak,거부하다/거절하다,Dia menolak tawaran pekerjaan itu.,그는 그 취업 제안을 거절했다.
menyarankan,제안하다/권하다,Dokter menyarankan saya untuk istirahat.,의사는 나에게 쉬라고 권했다.
memperingatkan,경고하다,Ayah memperingatkan anaknya agar hati-hati.,아버지는 아이에게 조심하라고 경고했다.
melarang,금지하다,Guru melarang siswa memakai ponsel di kelas.,선생님은 학생들이 수업 중에 스마트폰을 쓰는 것을 금지했다.
mengizinkan,허락하다,Orang tua mengizinkan anaknya pergi berkemah.,부모님은 아이가 캠핑 가는 것을 허락했다.
memesan,주문하다/예약하다,Saya memesan kamar hotel untuk dua malam.,나는 이틀 치 호텔 방을 예약했다.
meminjam,빌리다,Boleh saya meminjam pensil kamu?,연필을 빌려도 될까요?
meminjamkan,빌려주다,Dia meminjamkan bukunya kepada saya.,그는 나에게 책을 빌려주었다.
menukar,바꾸다/교환하다,Saya ingin menukar baju ini dengan ukuran lebih besar.,이 옷을 더 큰 사이즈로 교환하고 싶어요.
menyewa,임대하다/빌리다,Mereka menyewa apartemen di pusat kota.,그들은 도심에 아파트를 임대했다.
menyewakan,임대해 주다,Dia menyewakan rumahnya kepada mahasiswa.,그는 학생들에게 집을 임대해 주었다.
mendaftarkan,등록하다,Ibu mendaftarkan anaknya ke sekolah baru.,어머니는 아이를 새 학교에 등록했다.
mengundang,초대하다,Mereka mengundang semua teman ke pesta.,그들은 모든 친구를 파티에 초대했다.
menyambut,환영하다,Kami menyambut tamu dengan ramah.,우리는 손님을 친절하게 환영했다.
mengantarkan,데려다주다/배달하다,Ayah mengantarkan saya ke stasiun.,아버지는 나를 역까지 데려다주었다.
menjemput,마중 나가다,Dia menjemput ibunya di bandara.,그는 공항에 어머니를 마중 나갔다.
menemani,동행하다/함께하다,Saya menemani nenek ke rumah sakit.,나는 할머니와 함께 병원에 갔다.
berlatih,연습하다,Dia berlatih piano setiap hari selama satu jam.,그는 매일 한 시간씩 피아노를 연습한다.
mengulang,반복하다,Tolong ulang kalimat tadi sekali lagi.,방금 그 문장을 한 번 더 반복해 주세요.
menghafal,암기하다,Dia menghafal semua kosakata baru.,그는 새 단어를 모두 암기했다.
mempraktikkan,실천하다/연습하다,Kita harus mempraktikkan apa yang kita pelajari.,우리는 배운 것을 실천해야 한다.
