hangat,따뜻한,Sup ini masih hangat.,이 수프는 아직 따뜻하다.
sejuk,시원한,Angin di pegunungan terasa sejuk.,산의 바람이 시원하게 느껴진다.
lembab,습한,Udara di sini sangat lembab.,이곳 공기는 매우 습하다.
kering,건조한,Kulit saya terasa kering.,내 피부가 건조하게 느껴진다.
baru,새로운,Saya membeli sepatu baru.,나는 새 신발을 샀다.
lama,오래된,Gedung itu sudah sangat lama.,그 건물은 이미 매우 오래되었다.
bersih,깨끗한,Kamar ini sangat bersih.,이 방은 매우 깨끗하다.
kotor,더러운,Bajunya kotor setelah bermain.,그의 옷은 놀고 나서 더러워졌다.
rapi,깔끔한/정돈된,Meja kerjanya selalu rapi.,그의 책상은 항상 깔끔하다.
berantakan,어수선한/지저분한,Kamarnya sangat berantakan.,그의 방은 매우 어수선하다.
penuh,가득 찬,Bus itu penuh dengan penumpang.,그 버스는 승객으로 가득 찼다.
kosong,빈,Botol ini sudah kosong.,이 병은 이미 비었다.
keras,딱딱한/단단한,Batu itu sangat keras.,그 돌은 매우 단단하다.
lunak,부드러운/연한,Roti ini sangat lunak.,이 빵은 매우 부드럽다.
cepat,빠른,Mobil itu melaju sangat cepat.,그 자동차는 매우 빠르게 달린다.
lambat,느린,Kura-kura berjalan sangat lambat.,거북이는 매우 느리게 걷는다.
awal,이른/초기의,Dia selalu datang awal ke kantor.,그는 항상 일찍 회사에 온다.
terlambat,늦은,Dia terlambat ke sekolah hari ini.,그는 오늘 학교에 늦었다.
pintar,똑똑한/잘하는,Murid itu sangat pintar.,그 학생은 매우 똑똑하다.
bodoh,어리석은/멍청한,Jangan berpura-pura bodoh.,어리석은 척하지 마라.
bijak,지혜로운,Kakek saya adalah orang yang bijak.,나의 할아버지는 지혜로운 분이다.
cerdas,영리한,Anak itu sangat cerdas.,그 아이는 매우 영리하다.
rajin,부지런한/성실한,Dia selalu rajin belajar.,그는 항상 성실하게 공부한다.
malas,게으른,Orang yang malas sulit untuk sukses.,게으른 사람은 성공하기 어렵다.
cantik,예쁜/아름다운,Dia adalah wanita yang sangat cantik.,그녀는 매우 아름다운 여성이다.
tampan,잘생긴,Pria itu sangat tampan.,그 남자는 매우 잘생겼다.
jelek,못생긴/나쁜,Tulisan tangannya sangat jelek.,그의 필체는 매우 나쁘다.
gemuk,뚱뚱한,Kucing itu terlihat gemuk.,그 고양이는 뚱뚱해 보인다.
kurus,마른/야윈,Dia terlihat sangat kurus.,그는 매우 마르게 보인다.
kuat,강한,Dia memiliki tubuh yang kuat.,그는 강한 몸을 가지고 있다.
lemah,약한,Badanku terasa lemah hari ini.,오늘 몸이 약하게 느껴진다.
sehat,건강한,Saya ingin selalu sehat.,나는 항상 건강하고 싶다.
sakit,아픈/병든,Dia sedang sakit dan harus istirahat.,그는 아파서 쉬어야 한다.
lelah,피곤한,Saya sangat lelah setelah bekerja.,일한 후에 나는 매우 피곤하다.
mahal,비싼,Harga tas itu sangat mahal.,그 가방의 가격은 매우 비싸다.
murah,싼,Makanan di sini sangat murah.,이곳 음식은 매우 싸다.
berharga,소중한/가치 있는,Persahabatan itu sangat berharga.,그 우정은 매우 소중하다.
gratis,무료인,Masuk ke taman ini gratis.,이 공원 입장은 무료이다.
ramah,친절한/다정한,Penduduk desa ini sangat ramah.,이 마을 주민들은 매우 친절하다.
jujur,정직한,Kita harus selalu jujur.,우리는 항상 정직해야 한다.
setia,충실한/신실한,Dia adalah teman yang sangat setia.,그는 매우 충실한 친구이다.
sabar,인내심 있는,Guru yang baik harus sabar.,좋은 선생님은 인내심이 있어야 한다.
sopan,예의 바른,Anak itu sangat sopan kepada orang tua.,그 아이는 어른에게 매우 예의 바르다.
kasar,거친/무례한,Jangan berbicara dengan cara yang kasar.,무례한 방식으로 말하지 마라.
pelit,인색한,Dia dikenal sebagai orang yang pelit.,그는 인색한 사람으로 알려져 있다.
dermawan,너그러운/자비로운,Orang yang dermawan selalu diberkati.,너그러운 사람은 항상 복을 받는다.
penting,중요한,Kesehatan itu sangat penting.,건강은 매우 중요하다.
perlu,필요한,Istirahat sangat perlu bagi tubuh.,휴식은 몸에 매우 필요하다.
wajib,의무적인/반드시 해야 하는,Sholat lima waktu wajib bagi umat Islam.,하루 다섯 번의 기도는 이슬람 신자에게 의무이다.
bebas,자유로운,Setiap orang berhak untuk bebas.,모든 사람은 자유로울 권리가 있다.
aman,안전한,Lingkungan ini sangat aman.,이 환경은 매우 안전하다.
berbahaya,위험한,Jangan bermain di tempat yang berbahaya.,위험한 곳에서 놀지 마라.
indah,아름다운,Pemandangan di sini sangat indah.,이곳 경치는 매우 아름답다.
jenius,천재적인,Dia adalah anak yang jenius.,그는 천재적인 아이이다.
unik,독특한,Desain tas ini sangat unik.,이 가방의 디자인은 매우 독특하다.
menarik,매력적인/흥미로운,Film itu sangat menarik.,그 영화는 매우 흥미롭다.
membosankan,지루한,Pelajaran itu sangat membosankan.,그 수업은 매우 지루하다.
lucu,재미있는/귀여운,Cerita itu sangat lucu.,그 이야기는 매우 재미있다.
aneh,이상한,Perilakunya terasa aneh hari ini.,그의 행동이 오늘 이상하게 느껴진다.
normal,정상적인,Semua hasil tes terlihat normal.,모든 검사 결과가 정상으로 보인다.
sibuk,바쁜,Saya sangat sibuk minggu ini.,나는 이번 주에 매우 바쁘다.
santai,여유로운/느긋한,Hari Minggu adalah waktu yang santai.,일요일은 여유로운 시간이다.
gelap,어두운,Kamar itu sangat gelap.,그 방은 매우 어둡다.
terang,밝은,Ruangan ini sangat terang.,이 공간은 매우 밝다.
berat,무거운,Koper ini sangat berat.,이 여행 가방은 매우 무겁다.
ringan,가벼운,Tas ini sangat ringan.,이 가방은 매우 가볍다.
lurus,곧은/직선의,Jalan ini sangat lurus.,이 길은 매우 곧다.
bengkok,구부러진/휜,Paku itu sudah bengkok.,그 못은 이미 구부러졌다.
