Desember,12월,Kami merayakan Natal pada bulan Desember.,우리는 12월에 성탄절을 기념합니다.
jam,시간/시계,Perjalanan itu memakan waktu dua jam.,그 여정은 두 시간이 걸렸다.
pukul,~시 (정각),Kebaktian dimulai pukul sembilan pagi.,예배는 아침 아홉 시에 시작합니다.
menit,분,Tunggu sebentar lima menit lagi.,오 분만 더 기다려 주세요.
detik,초,Dia berlari seratus meter dalam sebelas detik.,그는 백 미터를 십일 초에 달렸다.
tengah hari,정오,Kami makan siang pada tengah hari.,우리는 정오에 점심을 먹는다.
tengah malam,자정,Dia baru pulang tengah malam.,그는 자정이 되어서야 돌아왔다.
subuh,새벽 (이른 아침),Ibu bangun subuh untuk berdoa.,어머니는 기도하려고 새벽에 일어나신다.
dini hari,이른 새벽,Kereta itu berangkat dini hari.,그 기차는 이른 새벽에 출발한다.
hari ini,오늘,Hari ini cuacanya sangat cerah.,오늘은 날씨가 아주 맑다.
kemarin dulu,그저께,Kemarin dulu saya bertemu dengannya di pasar.,그저께 저는 시장에서 그를 만났습니다.
baru saja,방금 막,Dia baru saja keluar dari ruangan.,그는 방금 막 방에서 나갔다.
tadi pagi,오늘 아침에,Tadi pagi saya lupa sarapan.,오늘 아침에 저는 아침 먹는 걸 잊었습니다.
tadi malam,어젯밤에,Tadi malam hujan turun sangat deras.,어젯밤에 비가 아주 세차게 내렸다.
besok pagi,내일 아침에,Besok pagi kita berangkat pukul enam.,내일 아침 여섯 시에 출발합시다.
nanti malam,오늘 밤에,Nanti malam ada acara di gereja.,오늘 밤에 교회에서 행사가 있다.
minggu ini,이번 주에,Minggu ini saya sangat sibuk.,이번 주에 저는 아주 바쁩니다.
bulan ini,이번 달에,Bulan ini kami pindah rumah.,이번 달에 우리는 이사한다.
tahun ini,올해,Tahun ini dia lulus dari universitas.,올해 그는 대학을 졸업한다.
akhir pekan,주말,Kami sering berkumpul saat akhir pekan.,우리는 주말에 자주 모입니다.
harian,일간의/매일의,Dia membaca koran harian setiap pagi.,그는 매일 아침 일간지를 읽는다.
mingguan,주간의,Kami mengadakan pertemuan mingguan.,우리는 주간 모임을 갖는다.
bulanan,월간의,Gaji bulanannya cukup untuk keluarga.,그의 월급은 가족에게 충분하다.
tahunan,연간의,Laporan tahunan sudah selesai disusun.,연간 보고서 작성이 끝났다.
sepanjang,~내내,Sepanjang hari dia bekerja tanpa istirahat.,하루 종일 그는 쉬지 않고 일했다.
seumur hidup,평생,Saya akan mengingat kebaikanmu seumur hidup.,저는 당신의 친절을 평생 기억하겠습니다.
selamanya,영원히,Kasih Tuhan tetap selamanya.,주님의 사랑은 영원히 변함없다.
sesaat,잠시 동안,Dia berhenti sesaat lalu melanjutkan bicara.,그는 잠시 멈췄다가 말을 이었다.
mula-mula,처음에는,Mula-mula dia menolak tetapi akhirnya setuju.,처음에는 거절했지만 결국 동의했다.
pertama-tama,우선/먼저,Pertama-tama saya ingin mengucapkan terima kasih.,우선 감사의 말씀을 드리고 싶습니다.
sejak itu,그때 이후로,Sejak itu kami tidak pernah bertemu lagi.,그때 이후로 우리는 다시 만나지 못했다.
seterusnya,그다음으로 계속,Bacalah bab satu dan seterusnya.,1장부터 그다음으로 계속 읽으세요.
selanjutnya,다음으로,Selanjutnya kita akan membahas rencana kerja.,다음으로 우리는 업무 계획을 논의하겠습니다.
berikutnya,그다음의,Kita bertemu lagi minggu berikutnya.,우리 다음 주에 다시 만납시다.
telah,이미 ~했다 (격식),Acara itu telah selesai sejak tadi.,그 행사는 아까 이미 끝났습니다.
sedang,~하는 중이다,Ayah sedang membaca koran di ruang tamu.,아버지는 거실에서 신문을 읽고 계신다.
akan,~할 것이다,Besok saya akan pergi ke Surabaya.,내일 저는 수라바야에 갈 것입니다.
belum pernah,한 번도 ~한 적 없다,Saya belum pernah makan durian.,저는 두리안을 한 번도 먹어 본 적이 없습니다.
bakal,~할 것이다 (구어),Dia bakal datang nanti sore.,걔 이따 오후에 올 거야.
masih,아직/여전히,Dia masih tinggal di kota yang sama.,그는 아직 같은 도시에 살고 있다.
sudah,이미/벌써,Saya sudah menyelesaikan tugas itu.,나는 그 과제를 이미 마쳤다.
belum,아직 ~않다,Dia belum tiba di sini.,그는 아직 여기 도착하지 않았다.
pernah,~한 적 있다,Saya pernah tinggal di Bali selama setahun.,나는 발리에서 1년간 산 적이 있다.
